X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,12.066,12.066,0.21711999999999998,0.1156,1
552720.14,6798277.25,-8191.53,161.8341,161.8341,1.88924,0.1783,1
553148.33,6798270.75,-8186.99,141.0474,141.0474,1.6847200000000002,0.175,1
553576.81,6798264.63,-8184.66,401.8454,401.8454,4.031280000000001,0.2002,1
554005.8,6798259.13,-8182.89,797.1256,797.1256,7.134,0.2168,1
554435.41,6798254.13,-8185.29,4.9264,4.9264,0.10292,0.094,1
554865.73,6798249.75,-8190.42,10.4279,10.4279,0.19228,0.1121,1
555296.92,6798246.38,-8195.59,7.6686,7.6686,0.14880000000000002,0.1047,1
555729.08,6798244.13,-8206.91,151.2745,151.2745,1.7859200000000002,0.1767,1
556162.25,6798242.75,-8223.83,419.9068,419.9068,4.18172,0.2013,1
556596.48,6798242.38,-8240.85,188.2285,188.2285,2.14272,0.1819,1
557031.84,6798243.13,-8257.6,0.4711,0.4711,0.014560000000000002,0.0374,1
551017.77,6798754.75,-8199.52,7.9559,7.9559,0.15344000000000002,0.1056,0
551444.72,6798747.63,-8178.79,122.8657,122.8657,1.5017200000000002,0.1716,1
551872.02,6798740.38,-8158.26,498.8052,498.8052,4.82692,0.2054,1
552299.33,6798733.0,-8142.98,634.8176,634.8176,5.901120000000001,0.2113,1
552726.53,6798725.63,-8130.86,101.5763,101.5763,1.2815200000000002,0.167,1
553153.88,6798718.38,-8119.8,131.407,131.407,1.5882,0.1733,1
553581.64,6798711.5,-8114.71,1090.539,1090.539,9.263200000000001,0.2243,1
554010.0,6798705.25,-8114.15,709.7839,709.7839,6.47636,0.214,1
554439.0,6798699.63,-8113.97,12.5122,12.5122,0.2238,0.1165,1
554868.67,6798694.63,-8120.9,141.2234,141.2234,1.68648,0.175,1
555299.14,6798690.5,-8135.23,146.4857,146.4857,1.7386800000000002,0.1759,1
555730.53,6798687.5,-8152.42,536.8899,536.8899,5.1321200000000005,0.2072,1
556162.89,6798685.38,-8169.34,801.2866,801.2866,7.165000000000001,0.2169,1
556596.28,6798684.38,-8186.64,835.243,835.243,7.41716,0.2179,1
557030.78,6798684.63,-8206.69,367.114,367.114,3.73876,0.198,1
557466.42,6798685.88,-8227.16,131.6913,131.6913,1.59108,0.1733,1
557903.22,6798688.25,-8249.61,624.4886,624.4886,5.821000000000001,0.2109,1
558341.14,6798691.88,-8271.9,192.5067,192.5067,2.18324,0.1825,1
558780.0,6798696.5,-8291.84,685.8445,685.8445,6.29384,0.2131,1
559219.48,6798702.0,-8309.65,263.0226,263.0226,2.83176,0.19,1
550116.27,6799200.5,-8527.77,288.7516,288.7516,3.06076,0.1923,0
550574.11,6799205.38,-8494.37,3.9351,3.9351,0.08536,0.0886,1
551020.25,6799204.63,-8152.31,210.1692,210.1692,2.34892,0.1846,0
551451.75,6799197.88,-8130.46,8.1601,8.1601,0.15672,0.1062,0
551878.75,6799190.0,-8105.6,348.9408,348.9408,3.58388,0.1968,1
552305.13,6799181.88,-8083.85,407.0796,407.0796,4.075,0.2005,1
552731.47,6799173.75,-8068.03,512.7884,512.7884,4.9394,0.2061,1
553158.23,6799165.88,-8053.24,828.8878,828.8878,7.370080000000001,0.2177,1
553585.56,6799158.38,-8045.66,249.2551,249.2551,2.70768,0.1887,1
554013.5,6799151.38,-8045.38,653.2811,653.2811,6.043800000000001,0.212,1
554442.03,6799145.0,-8042.9,189.3926,189.3926,2.15376,0.1821,1
554871.17,6799139.38,-8050.78,140.3189,140.3189,1.67748,0.1748,1
555301.02,6799134.5,-8070.5,478.182,478.182,4.66004,0.2044,1
555731.69,6799130.5,-8088.87,301.2107,301.2107,3.17044,0.1933,1
556163.28,6799127.63,-8106.7,10.0635,10.0635,0.18664000000000003,0.1113,1
556595.86,6799126.0,-8129.24,445.2252,445.2252,4.3908000000000005,0.2027,1
557029.48,6799125.5,-8154.67,317.6546,317.6546,3.3140400000000003,0.1946,1
557464.19,6799126.0,-8180.21,435.3176,435.3176,4.30924,0.2022,1
557899.95,6799127.63,-8206.4,667.4523,667.4523,6.15284,0.2125,1
558336.8,6799130.38,-8233.22,102.1995,102.1995,1.28804,0.1672,1
558774.58,6799134.25,-8262.42,0.7511,0.7511,0.02148,0.0487,1
559212.58,6799139.0,-8290.88,0.4715,0.4715,0.014560000000000002,0.0374,1
559656.31,6799142.38,-8443.36,672.9598,672.9598,6.19512,0.2127,1
560105.63,6799141.75,-8474.76,0.9669,0.9669,0.02648,0.0547,1
550109.17,6799645.63,-8521.2,190.4839,190.4839,2.16408,0.1822,0
550566.02,6799650.75,-8479.16,343.2412,343.2412,3.5350400000000004,0.1964,1
551016.95,6799652.38,-8397.58,10.5808,10.5808,0.1946,0.1125,1
551455.7,6799647.88,-8074.79,176.0436,176.0436,2.0264800000000003,0.1803,0
551884.05,6799639.75,-8049.79,14.1009,14.1009,0.24724000000000002,0.1194,0
552309.11,6799630.88,-8026.69,12.3939,12.3939,0.22204000000000002,0.1163,1
552735.0,6799622.13,-8006.87,573.3774,573.3774,5.421200000000001,0.2088,1
553161.61,6799613.5,-7989.09,84.9349,84.9349,1.1039999999999999,0.1627,1
553588.77,6799605.38,-7979.6,201.9673,201.9673,2.27228,0.1836,1
554016.42,6799597.75,-7976.4,96.9269,96.9269,1.2324400000000002,0.1659,1
554444.58,6799590.63,-7974.7,10.9337,10.9337,0.2,0.1133,1
554873.27,6799584.25,-7984.63,355.3061,355.3061,3.6382800000000004,0.1973,1
555302.55,6799578.5,-8001.94,121.4254,121.4254,1.4870400000000001,0.1714,1
555732.53,6799573.63,-8017.55,151.7442,151.7442,1.7905600000000002,0.1767,1
556163.38,6799569.88,-8039.4,13.3895,13.3895,0.2368,0.1182,1
556595.17,6799567.25,-8070.33,210.7135,210.7135,2.354,0.1846,1
557027.95,6799565.75,-8101.85,418.4025,418.4025,4.16924,0.2012,1
557461.72,6799565.38,-8133.42,341.2448,341.2448,3.5178800000000003,0.1963,1
557896.39,6799566.13,-8165.32,381.7587,381.7587,3.86264,0.199,1
558331.95,6799567.63,-8196.6,181.28,181.28,2.0766,0.181,1
