X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,12.066,12.066,0.5428,0.1156,1.0
552720.14,6798277.25,-8191.53,161.8341,161.8341,4.7231,0.1783,1.0
553148.33,6798270.75,-8186.99,141.0474,141.0474,4.2118,0.175,1.0
553576.81,6798264.63,-8184.66,401.8454,401.8454,10.0782,0.2002,1.0
554005.8,6798259.13,-8182.89,797.1256,797.1256,17.835,0.2168,1.0
554435.41,6798254.13,-8185.29,4.9264,4.9264,0.2573,0.094,1.0
554865.73,6798249.75,-8190.42,10.4279,10.4279,0.4807,0.1121,1.0
555296.92,6798246.38,-8195.59,7.6686,7.6686,0.372,0.1047,1.0
555729.08,6798244.13,-8206.91,151.2745,151.2745,4.4648,0.1767,1.0
556162.25,6798242.75,-8223.83,419.9068,419.9068,10.4543,0.2013,1.0
556596.48,6798242.38,-8240.85,188.2285,188.2285,5.3568,0.1819,1.0
557031.84,6798243.13,-8257.6,0.4711,0.4711,0.0364,0.0374,1.0
551017.77,6798754.75,-8199.52,7.9559,7.9559,0.3836,0.1056,0.0
551444.72,6798747.63,-8178.79,122.8657,122.8657,3.7543,0.1716,1.0
551872.02,6798740.38,-8158.26,498.8052,498.8052,12.0673,0.2054,1.0
552299.33,6798733.0,-8142.98,634.8176,634.8176,14.7528,0.2113,1.0
552726.53,6798725.63,-8130.86,101.5763,101.5763,3.2038,0.167,1.0
553153.88,6798718.38,-8119.8,131.407,131.407,3.9705,0.1733,1.0
553581.64,6798711.5,-8114.71,1090.539,1090.539,23.158,0.2243,1.0
554010.0,6798705.25,-8114.15,709.7839,709.7839,16.1909,0.214,1.0
554439.0,6798699.63,-8113.97,12.5122,12.5122,0.5595,0.1165,1.0
554868.67,6798694.63,-8120.9,141.2234,141.2234,4.2162,0.175,1.0
555299.14,6798690.5,-8135.23,146.4857,146.4857,4.3467,0.1759,1.0
555730.53,6798687.5,-8152.42,536.8899,536.8899,12.8303,0.2072,1.0
556162.89,6798685.38,-8169.34,801.2866,801.2866,17.9125,0.2169,1.0
556596.28,6798684.38,-8186.64,835.243,835.243,18.5429,0.2179,1.0
557030.78,6798684.63,-8206.69,367.114,367.114,9.3469,0.198,1.0
557466.42,6798685.88,-8227.16,131.6913,131.6913,3.9777,0.1733,1.0
