X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,13.7167,13.7167,0.5788,0.1156,1.0
552720.14,6798277.25,-8191.53,183.9733,183.9733,5.0365,0.1783,1.0
553148.33,6798270.75,-8186.99,160.3429,160.3429,4.4913,0.175,1.0
553576.81,6798264.63,-8184.66,456.8185,456.8185,10.7469,0.2002,1.0
554005.8,6798259.13,-8182.89,906.1736,906.1736,19.0184,0.2168,1.0
554435.41,6798254.13,-8185.29,5.6004,5.6004,0.2744,0.094,1.0
554865.73,6798249.75,-8190.42,11.8545,11.8545,0.5125,0.1121,1.0
555296.92,6798246.38,-8195.59,8.7177,8.7177,0.3967,0.1047,1.0
555729.08,6798244.13,-8206.91,217.597,217.597,6.0243,0.6862,1.0
556162.25,6798242.75,-8223.83,604.0043,604.0043,14.1058,0.7819,1.0
556596.48,6798242.38,-8240.85,270.7525,270.7525,7.2279,0.7067,1.0
557031.84,6798243.13,-8257.6,0.6776,0.6776,0.0491,0.1453,1.0
551017.77,6798754.75,-8199.52,9.0443,9.0443,0.4091,0.1056,0.0
551444.72,6798747.63,-8178.79,139.6739,139.6739,4.0034,0.1716,1.0
551872.02,6798740.38,-8158.26,567.0425,567.0425,12.868,0.2054,1.0
552299.33,6798733.0,-8142.98,721.6616,721.6616,15.7317,0.2113,1.0
552726.53,6798725.63,-8130.86,115.4721,115.4721,3.4164,0.167,1.0
553153.88,6798718.38,-8119.8,149.3837,149.3837,4.234,0.1733,1.0
553581.64,6798711.5,-8114.71,1239.726,1239.726,24.6947,0.2243,1.0
554010.0,6798705.25,-8114.15,806.8834,806.8834,17.2653,0.214,1.0
554439.0,6798699.63,-8113.97,14.2239,14.2239,0.5966,0.1165,1.0
554868.67,6798694.63,-8120.9,160.543,160.543,4.496,0.175,1.0
555299.14,6798690.5,-8135.23,166.5252,166.5252,4.6352,0.1759,1.0
555730.53,6798687.5,-8152.42,610.3372,610.3372,13.6817,0.2072,1.0
556162.89,6798685.38,-8169.34,910.9038,910.9038,19.1011,0.2169,1.0
556596.28,6798684.38,-8186.64,949.5054,949.5054,19.7733,0.2179,1.0
557030.78,6798684.63,-8206.69,528.0658,528.0658,12.6117,0.7693,1.0
557466.42,6798685.88,-8227.16,189.428,189.428,5.367,0.6732,1.0
557903.22,6798688.25,-8249.61,898.2797,898.2797,19.6355,0.8191,1.0
558341.14,6798691.88,-8271.9,276.9064,276.9064,7.3645,0.7088,1.0
558780.0,6798696.5,-8291.84,986.5356,986.5356,21.2305,0.8279,1.0
559219.48,6798702.0,-8309.65,378.3382,378.3382,9.5521,0.738,0.423532
550116.27,6799200.5,-8527.77,415.3474,415.3474,10.3246,0.7468,0.0
550574.11,6799205.38,-8494.37,5.6603,5.6603,0.2879,0.3442,1.0
