X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,12.066,12.066,0.7599199999999999,0.1156,1
552720.14,6798277.25,-8191.53,161.8341,161.8341,6.612339999999999,0.1783,1
553148.33,6798270.75,-8186.99,141.0474,141.0474,5.89652,0.175,1
553576.81,6798264.63,-8184.66,401.8454,401.8454,14.10948,0.2002,1
554005.8,6798259.13,-8182.89,797.1256,797.1256,24.969,0.2168,1
554435.41,6798254.13,-8185.29,4.9264,4.9264,0.36021999999999993,0.094,1
554865.73,6798249.75,-8190.42,10.4279,10.4279,0.67298,0.1121,1
555296.92,6798246.38,-8195.59,7.6686,7.6686,0.5207999999999999,0.1047,1
555729.08,6798244.13,-8206.91,151.2745,151.2745,6.25072,0.1767,1
556162.25,6798242.75,-8223.83,419.9068,419.9068,14.636019999999998,0.2013,1
556596.48,6798242.38,-8240.85,188.2285,188.2285,7.4995199999999995,0.1819,1
557031.84,6798243.13,-8257.6,0.4711,0.4711,0.05096,0.0374,1
551017.77,6798754.75,-8199.52,7.9559,7.9559,0.53704,0.1056,0
551444.72,6798747.63,-8178.79,122.8657,122.8657,5.25602,0.1716,1
551872.02,6798740.38,-8158.26,498.8052,498.8052,16.894219999999997,0.2054,1
552299.33,6798733.0,-8142.98,634.8176,634.8176,20.65392,0.2113,1
552726.53,6798725.63,-8130.86,101.5763,101.5763,4.48532,0.167,1
553153.88,6798718.38,-8119.8,131.407,131.407,5.5587,0.1733,1
553581.64,6798711.5,-8114.71,1090.539,1090.539,32.4212,0.2243,1
554010.0,6798705.25,-8114.15,709.7839,709.7839,22.66726,0.214,1
554439.0,6798699.63,-8113.97,12.5122,12.5122,0.7833,0.1165,1
554868.67,6798694.63,-8120.9,141.2234,141.2234,5.902679999999999,0.175,1
555299.14,6798690.5,-8135.23,146.4857,146.4857,6.08538,0.1759,1
555730.53,6798687.5,-8152.42,536.8899,536.8899,17.962419999999998,0.2072,1
556162.89,6798685.38,-8169.34,801.2866,801.2866,25.0775,0.2169,1
556596.28,6798684.38,-8186.64,835.243,835.243,25.96006,0.2179,1
557030.78,6798684.63,-8206.69,367.114,367.114,13.085659999999999,0.198,1
557466.42,6798685.88,-8227.16,131.6913,131.6913,5.568779999999999,0.1733,1
557903.22,6798688.25,-8249.61,624.4886,624.4886,20.3735,0.2109,1
558341.14,6798691.88,-8271.9,192.5067,192.5067,7.64134,0.1825,1
