X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,2.3198,2.3198,0.1631,0.1156,1.0
552720.14,6798277.25,-8191.53,31.1137,31.1137,1.4195,0.1783,1.0
553148.33,6798270.75,-8186.99,27.1173,27.1173,1.2659,0.175,1.0
553576.81,6798264.63,-8184.66,77.2575,77.2575,3.029,0.2002,1.0
554005.8,6798259.13,-8182.89,153.2528,153.2528,5.3604,0.2168,1.0
554435.41,6798254.13,-8185.29,0.9471,0.9471,0.0773,0.094,1.0
554865.73,6798249.75,-8190.42,2.0048,2.0048,0.1445,0.1121,1.0
555296.92,6798246.38,-8195.59,1.4743,1.4743,0.1118,0.1047,1.0
555729.08,6798244.13,-8206.91,120.3057,120.3057,5.551,0.1868,1.0
556162.25,6798242.75,-8223.83,333.9439,333.9439,12.9974,0.2129,1.0
556596.48,6798242.38,-8240.85,149.6945,149.6945,6.6599,0.1924,1.0
557031.84,6798243.13,-8257.6,0.3746,0.3746,0.0452,0.0396,1.0
551017.77,6798754.75,-8199.52,1.5296,1.5296,0.1153,0.1056,0.0
551444.72,6798747.63,-8178.79,23.6218,23.6218,1.1284,0.1716,1.0
551872.02,6798740.38,-8158.26,95.8987,95.8987,3.6269,0.2054,1.0
552299.33,6798733.0,-8142.98,122.048,122.048,4.434,0.2113,1.0
552726.53,6798725.63,-8130.86,19.5287,19.5287,0.9629,0.167,1.0
553153.88,6798718.38,-8119.8,25.2639,25.2639,1.1934,0.1733,1.0
553581.64,6798711.5,-8114.71,209.6634,209.6634,6.9602,0.2243,1.0
554010.0,6798705.25,-8114.15,136.4607,136.4607,4.8663,0.214,1.0
554439.0,6798699.63,-8113.97,2.4056,2.4056,0.1682,0.1165,1.0
554868.67,6798694.63,-8120.9,27.1512,27.1512,1.2672,0.175,1.0
555299.14,6798690.5,-8135.23,28.1629,28.1629,1.3064,0.1759,1.0
555730.53,6798687.5,-8152.42,103.2207,103.2207,3.8562,0.2072,1.0
556162.89,6798685.38,-8169.34,154.0527,154.0527,5.3837,0.2169,1.0
556596.28,6798684.38,-8186.64,160.5811,160.5811,5.5732,0.2179,1.0
557030.78,6798684.63,-8206.69,291.9588,291.9588,11.6206,0.2095,1.0
557466.42,6798685.88,-8227.16,104.7316,104.7316,4.9453,0.1833,1.0
557903.22,6798688.25,-8249.61,496.6439,496.6439,18.0925,0.223,1.0
558341.14,6798691.88,-8271.9,153.0969,153.0969,6.7858,0.193,1.0
558780.0,6798696.5,-8291.84,545.439,545.439,19.5622,0.2254,1.0
559219.48,6798702.0,-8309.65,209.1769,209.1769,8.8015,0.201,0.20983
550116.27,6799200.5,-8527.77,229.6386,229.6386,9.5133,0.2033,0.0
550574.11,6799205.38,-8494.37,3.1295,3.1295,0.2653,0.0937,1.0
551020.25,6799204.63,-8152.31,40.4064,40.4064,1.7649,0.1846,0.0
551451.75,6799197.88,-8130.46,1.5688,1.5688,0.1178,0.1062,0.0
551878.75,6799190.0,-8105.6,67.0862,67.0862,2.6929,0.1968,1.0
552305.13,6799181.88,-8083.85,78.2638,78.2638,3.0619,0.2005,1.0
552731.47,6799173.75,-8068.03,98.587,98.587,3.7114,0.2061,1.0
553158.23,6799165.88,-8053.24,159.3593,159.3593,5.5378,0.2177,1.0
553585.56,6799158.38,-8045.66,47.921,47.921,2.0345,0.1887,1.0
554013.5,6799151.38,-8045.38,125.5977,125.5977,4.5412,0.212,1.0
554442.03,6799145.0,-8042.9,36.412,36.412,1.6183,0.1821,1.0
554871.17,6799139.38,-8050.78,26.9773,26.9773,1.2604,0.1748,1.0
555301.02,6799134.5,-8070.5,91.9337,91.9337,3.5015,0.2044,1.0
555731.69,6799130.5,-8088.87,57.9098,57.9098,2.3822,0.1933,1.0
556163.28,6799127.63,-8106.7,1.9348,1.9348,0.1402,0.1113,1.0
556595.86,6799126.0,-8129.24,85.5975,85.5975,3.2992,0.2027,1.0
557029.48,6799125.5,-8154.67,61.0712,61.0712,2.4901,0.1946,1.0
557464.19,6799126.0,-8180.21,83.6927,83.6927,3.2379,0.2022,1.0
557899.95,6799127.63,-8206.4,530.8121,530.8121,19.124,0.2247,1.0
558336.8,6799130.38,-8233.22,81.2773,81.2773,4.0035,0.1768,1.0
558774.58,6799134.25,-8262.42,0.5974,0.5974,0.0667,0.0515,1.0
559212.58,6799139.0,-8290.88,0.3749,0.3749,0.0453,0.0396,0.20983
559656.31,6799142.38,-8443.36,535.1921,535.1921,19.2554,0.2249,1.0
560105.63,6799141.75,-8474.76,0.7689,0.7689,0.0824,0.0579,1.0
550109.17,6799645.63,-8521.2,151.4882,151.4882,6.7263,0.1927,0.0
550566.02,6799650.75,-8479.16,272.9732,272.9732,10.9874,0.2078,1.0
551016.95,6799652.38,-8397.58,8.4147,8.4147,0.6049,0.119,1.0
551455.7,6799647.88,-8074.79,33.8456,33.8456,1.5227,0.1803,0.0
551884.05,6799639.75,-8049.79,2.711,2.711,0.1858,0.1194,0.0
552309.11,6799630.88,-8026.69,2.3828,2.3828,0.1668,0.1163,1.0
552735.0,6799622.13,-8006.87,110.2357,110.2357,4.0734,0.2088,1.0
553161.61,6799613.5,-7989.09,16.3293,16.3293,0.8295,0.1627,1.0
553588.77,6799605.38,-7979.6,38.8296,38.8296,1.7074,0.1836,1.0
554016.42,6799597.75,-7976.4,18.6349,18.6349,0.926,0.1659,1.0
554444.58,6799590.63,-7974.7,2.1021,2.1021,0.1503,0.1133,1.0
554873.27,6799584.25,-7984.63,68.31,68.31,2.7338,0.1973,1.0
555302.55,6799578.5,-8001.94,23.3449,23.3449,1.1173,0.1714,1.0
555732.53,6799573.63,-8017.55,29.1738,29.1738,1.3454,0.1767,1.0
556163.38,6799569.88,-8039.4,2.5742,2.5742,0.1779,0.1182,1.0
556595.17,6799567.25,-8070.33,40.5111,40.5111,1.7688,0.1846,1.0
557027.95,6799565.75,-8101.85,80.4407,80.4407,3.1327,0.2012,1.0
557461.72,6799565.38,-8133.42,65.6066,65.6066,2.6433,0.1963,1.0
557896.39,6799566.13,-8165.32,73.3957,73.3957,2.9023,0.199,1.0
558331.95,6799567.63,-8196.6,34.8523,34.8523,1.5603,0.181,1.0
558768.75,6799570.13,-8229.46,697.5945,697.5945,24.014,0.2317,1.0
559207.25,6799573.38,-8262.81,550.674,550.674,19.7185,0.2257,0.20983
559651.83,6799575.38,-8415.4,264.0894,264.0894,10.6886,0.2069,1.0
560101.39,6799575.63,-8451.25,0.53,0.53,0.0604,0.0484,1.0
550101.53,6800090.5,-8508.12,138.634,138.634,6.2472,0.1905,0.0
550555.81,6800094.75,-8448.93,147.4748,147.4748,6.5775,0.192,1.0
551007.16,6800097.13,-8356.09,9.3243,9.3243,0.6589,0.1216,1.0
551452.52,6800095.88,-8261.44,214.278,214.278,8.98,0.2016,1.0
551885.55,6800089.25,-7998.16,24.706,24.706,1.1714,0.1727,0.0
552311.13,6800080.0,-7975.18,2.5326,2.5326,0.1755,0.1178,1.0
