X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,9.9763,9.9763,0.4464,0.1156,1.0
552720.14,6798277.25,-8191.53,133.8054,133.8054,3.8843,0.1783,1.0
553148.33,6798270.75,-8186.99,116.6188,116.6188,3.4638,0.175,1.0
553576.81,6798264.63,-8184.66,332.2481,332.2481,8.2883,0.2002,1.0
554005.8,6798259.13,-8182.89,659.0681,659.0681,14.6675,0.2168,1.0
554435.41,6798254.13,-8185.29,4.0732,4.0732,0.2116,0.094,1.0
554865.73,6798249.75,-8190.42,8.6219,8.6219,0.3953,0.1121,1.0
555296.92,6798246.38,-8195.59,6.3405,6.3405,0.306,0.1047,1.0
555729.08,6798244.13,-8206.91,503.0889,503.0889,14.7694,0.289,1.0
556162.25,6798242.75,-8223.83,1396.471,1396.471,34.5822,0.3293,1.0
556596.48,6798242.38,-8240.85,625.9856,625.9856,17.72,0.2976,1.0
557031.84,6798243.13,-8257.6,1.5666,1.5666,0.1204,0.0612,1.0
551017.77,6798754.75,-8199.52,6.578,6.578,0.3155,0.1056,0.0
551444.72,6798747.63,-8178.79,101.5861,101.5861,3.0875,0.1716,1.0
551872.02,6798740.38,-8158.26,412.415,412.415,9.9241,0.2054,1.0
552299.33,6798733.0,-8142.98,524.8709,524.8709,12.1327,0.2113,1.0
552726.53,6798725.63,-8130.86,83.9839,83.9839,2.6348,0.167,1.0
553153.88,6798718.38,-8119.8,108.6481,108.6481,3.2654,0.1733,1.0
553581.64,6798711.5,-8114.71,901.6639,901.6639,19.0452,0.2243,1.0
554010.0,6798705.25,-8114.15,586.8535,586.8535,13.3154,0.214,1.0
554439.0,6798699.63,-8113.97,10.3452,10.3452,0.4601,0.1165,1.0
554868.67,6798694.63,-8120.9,116.7643,116.7643,3.4674,0.175,1.0
555299.14,6798690.5,-8135.23,121.1152,121.1152,3.5748,0.1759,1.0
555730.53,6798687.5,-8152.42,443.9037,443.9037,10.5517,0.2072,1.0
556162.89,6798685.38,-8169.34,662.5084,662.5084,14.7313,0.2169,1.0
556596.28,6798684.38,-8186.64,690.5837,690.5837,15.2497,0.2179,1.0
557030.78,6798684.63,-8206.69,1220.9,1220.9,30.9191,0.324,1.0
557466.42,6798685.88,-8227.16,437.9616,437.9616,13.158,0.2835,1.0
557903.22,6798688.25,-8249.61,2076.842,2076.842,48.1389,0.3449,1.0
558341.14,6798691.88,-8271.9,640.2135,640.2135,18.055,0.2985,1.0
558780.0,6798696.5,-8291.84,2280.891,2280.891,52.0491,0.3486,1.0
559219.48,6798702.0,-8309.65,874.7261,874.7261,23.4182,0.3108,0.786442
550116.27,6799200.5,-8527.77,960.2921,960.2921,25.3122,0.3145,0.0
550574.11,6799205.38,-8494.37,13.0867,13.0867,0.7058,0.1449,1.0
551020.25,6799204.63,-8152.31,173.7691,173.7691,4.8294,0.1846,0.0
551451.75,6799197.88,-8130.46,6.7468,6.7468,0.3222,0.1062,0.0
551878.75,6799190.0,-8105.6,288.5063,288.5063,7.3685,0.1968,1.0
552305.13,6799181.88,-8083.85,336.5758,336.5758,8.3782,0.2005,1.0
552731.47,6799173.75,-8068.03,423.9764,423.9764,10.1554,0.2061,1.0
553158.23,6799165.88,-8053.24,685.3293,685.3293,15.1529,0.2177,1.0
553585.56,6799158.38,-8045.66,206.0856,206.0856,5.567,0.1887,1.0
554013.5,6799151.38,-8045.38,540.1367,540.1367,12.4261,0.212,1.0
554442.03,6799145.0,-8042.9,156.5909,156.5909,4.4281,0.1821,1.0
554871.17,6799139.38,-8050.78,116.0165,116.0165,3.4489,0.1748,1.0
555301.02,6799134.5,-8070.5,395.3636,395.3636,9.581,0.2044,1.0
555731.69,6799130.5,-8088.87,249.0428,249.0428,6.5184,0.1933,1.0
556163.28,6799127.63,-8106.7,8.3206,8.3206,0.3837,0.1113,1.0
556595.86,6799126.0,-8129.24,368.1148,368.1148,9.0275,0.2027,1.0
557029.48,6799125.5,-8154.67,262.6387,262.6387,6.8136,0.1946,1.0
557464.19,6799126.0,-8180.21,359.9231,359.9231,8.8598,0.2022,1.0
557899.95,6799127.63,-8206.4,2219.725,2219.725,50.8833,0.3476,1.0
558336.8,6799130.38,-8233.22,339.8817,339.8817,10.652,0.2735,1.0
558774.58,6799134.25,-8262.42,2.498,2.498,0.1776,0.0796,1.0
559212.58,6799139.0,-8290.88,1.5679,1.5679,0.1204,0.0612,0.786442
