X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,16.9387,16.9387,1.2878,0.1156,1.0
552720.14,6798277.25,-8191.53,227.1878,227.1878,11.2055,0.1783,1.0
553148.33,6798270.75,-8186.99,198.0067,198.0067,9.9926,0.175,1.0
553576.81,6798264.63,-8184.66,564.1232,564.1232,23.9105,0.2002,1.0
554005.8,6798259.13,-8182.89,1119.03,1119.03,42.3135,0.2168,1.0
554435.41,6798254.13,-8185.29,6.9159,6.9159,0.6104,0.094,1.0
554865.73,6798249.75,-8190.42,14.6391,14.6391,1.1404,0.1121,1.0
555296.92,6798246.38,-8195.59,10.7655,10.7655,0.8827,0.1047,1.0
555729.08,6798244.13,-8206.91,178.2352,178.2352,8.8905,0.1074,1.0
556162.25,6798242.75,-8223.83,494.7442,494.7442,20.8168,0.1223,1.0
556596.48,6798242.38,-8240.85,221.7753,221.7753,10.6666,0.1106,1.0
557031.84,6798243.13,-8257.6,0.555,0.555,0.0724,0.0227,1.0
551017.77,6798754.75,-8199.52,11.1688,11.1688,0.9102,0.1056,0.0
551444.72,6798747.63,-8178.79,172.4827,172.4827,8.907,0.1716,1.0
551872.02,6798740.38,-8158.26,700.2383,700.2383,28.6296,0.2054,1.0
552299.33,6798733.0,-8142.98,891.1769,891.1769,35.0011,0.2113,1.0
552726.53,6798725.63,-8130.86,142.596,142.596,7.6009,0.167,1.0
553153.88,6798718.38,-8119.8,184.4733,184.4733,9.4201,0.1733,1.0
553581.64,6798711.5,-8114.71,1530.933,1530.933,54.9424,0.2243,1.0
554010.0,6798705.25,-8114.15,996.4168,996.4168,38.413,0.214,1.0
554439.0,6798699.63,-8113.97,17.565,17.565,1.3273,0.1165,1.0
554868.67,6798694.63,-8120.9,198.2538,198.2538,10.003,0.175,1.0
555299.14,6798690.5,-8135.23,205.6412,205.6412,10.3126,0.1759,1.0
555730.53,6798687.5,-8152.42,753.7028,753.7028,30.44,0.2072,1.0
556162.89,6798685.38,-8169.34,1124.871,1124.871,42.4975,0.2169,1.0
556596.28,6798684.38,-8186.64,1172.54,1172.54,43.9931,0.2179,1.0
557030.78,6798684.63,-8206.69,432.5425,432.5425,18.6118,0.1204,1.0
557466.42,6798685.88,-8227.16,155.1618,155.1618,7.9205,0.1053,1.0
557903.22,6798688.25,-8249.61,735.7874,735.7874,28.9772,0.1282,1.0
558341.14,6798691.88,-8271.9,226.816,226.816,10.8682,0.1109,1.0
558780.0,6798696.5,-8291.84,808.0784,808.0784,31.331,0.1295,1.0
559219.48,6798702.0,-8309.65,309.8995,309.8995,14.0966,0.1155,0.611056
550116.27,6799200.5,-8527.77,340.214,340.214,15.2367,0.1168,0.0
550574.11,6799205.38,-8494.37,4.6364,4.6364,0.4249,0.0539,1.0
551020.25,6799204.63,-8152.31,295.0421,295.0421,13.932,0.1846,0.0
551451.75,6799197.88,-8130.46,11.4553,11.4553,0.9296,0.1062,0.0
551878.75,6799190.0,-8105.6,489.854,489.854,21.2569,0.1968,1.0
552305.13,6799181.88,-8083.85,571.4711,571.4711,24.1698,0.2005,1.0
552731.47,6799173.75,-8068.03,719.8684,719.8684,29.2969,0.2061,1.0
553158.23,6799165.88,-8053.24,1163.619,1163.619,43.714,0.2177,1.0
553585.56,6799158.38,-8045.66,349.9121,349.9121,16.0599,0.1887,1.0
554013.5,6799151.38,-8045.38,917.0965,917.0965,35.8474,0.212,1.0
554442.03,6799145.0,-8042.9,265.8752,265.8752,12.7745,0.1821,1.0
554871.17,6799139.38,-8050.78,196.9841,196.9841,9.9496,0.1748,1.0
555301.02,6799134.5,-8070.5,671.2869,671.2869,27.6398,0.2044,1.0
555731.69,6799130.5,-8088.87,422.849,422.849,18.8047,0.1933,1.0
556163.28,6799127.63,-8106.7,14.1274,14.1274,1.107,0.1113,1.0
556595.86,6799126.0,-8129.24,625.0211,625.0211,26.0429,0.2027,1.0
557029.48,6799125.5,-8154.67,445.9335,445.9335,19.6564,0.1946,1.0
557464.19,6799126.0,-8180.21,611.1125,611.1125,25.5591,0.2022,1.0
557899.95,6799127.63,-8206.4,786.4082,786.4082,30.6293,0.1291,1.0
558336.8,6799130.38,-8233.22,120.4139,120.4139,6.412,0.1016,1.0
558774.58,6799134.25,-8262.42,0.885,0.885,0.1069,0.0296,1.0
559212.58,6799139.0,-8290.88,0.5555,0.5555,0.0725,0.0227,0.611056
559656.31,6799142.38,-8443.36,792.8973,792.8973,30.8397,0.1293,1.0
560105.63,6799141.75,-8474.76,1.1392,1.1392,0.1319,0.0333,1.0
550109.17,6799645.63,-8521.2,224.4327,224.4327,10.773,0.1107,0.0
550566.02,6799650.75,-8479.16,404.415,404.415,17.5976,0.1194,1.0
551016.95,6799652.38,-8397.58,12.4666,12.4666,0.9688,0.0684,1.0
551455.7,6799647.88,-8074.79,247.1355,247.1355,12.0196,0.1803,0.0
551884.05,6799639.75,-8049.79,19.7953,19.7953,1.4664,0.1194,0.0
552309.11,6799630.88,-8026.69,17.399,17.399,1.3169,0.1163,1.0
552735.0,6799622.13,-8006.87,804.9251,804.9251,32.1544,0.2088,1.0
553161.61,6799613.5,-7989.09,119.2343,119.2343,6.5481,0.1627,1.0
553588.77,6799605.38,-7979.6,283.528,283.528,13.4775,0.1836,1.0
554016.42,6799597.75,-7976.4,136.0691,136.0691,7.3099,0.1659,1.0
554444.58,6799590.63,-7974.7,15.3491,15.3491,1.1863,0.1133,1.0
554873.27,6799584.25,-7984.63,498.7898,498.7898,21.5796,0.1973,1.0
555302.55,6799578.5,-8001.94,170.4608,170.4608,8.8199,0.1714,1.0
555732.53,6799573.63,-8017.55,213.0233,213.0233,10.6202,0.1767,1.0
556163.38,6799569.88,-8039.4,18.7966,18.7966,1.4045,0.1182,1.0
556595.17,6799567.25,-8070.33,295.8062,295.8062,13.9621,0.1846,1.0
557027.95,6799565.75,-8101.85,587.3665,587.3665,24.7288,0.2012,1.0
557461.72,6799565.38,-8133.42,479.0501,479.0501,20.8655,0.1963,1.0
557896.39,6799566.13,-8165.32,535.9248,535.9248,22.9103,0.199,1.0
558331.95,6799567.63,-8196.6,254.4865,254.4865,12.3168,0.181,1.0
558768.75,6799570.13,-8229.46,1033.5,1033.5,38.4611,0.1331,1.0
559207.25,6799573.38,-8262.81,815.834,815.834,31.5814,0.1297,0.611056
559651.83,6799575.38,-8415.4,391.2534,391.2534,17.119,0.1189,1.0
560101.39,6799575.63,-8451.25,0.7852,0.7852,0.0967,0.0278,1.0
550101.53,6800090.5,-8508.12,205.3889,205.3889,10.0056,0.1094,0.0
550555.81,6800094.75,-8448.93,218.4867,218.4867,10.5346,0.1104,1.0
551007.16,6800097.13,-8356.09,13.8141,13.8141,1.0553,0.0699,1.0
551452.52,6800095.88,-8261.44,317.457,317.457,14.3825,0.1158,1.0
551885.55,6800089.25,-7998.16,180.3996,180.3996,9.2464,0.1727,0.0
552311.13,6800080.0,-7975.18,18.4929,18.4929,1.3855,0.1178,1.0
552737.48,6800070.88,-7951.78,754.7257,754.7257,30.4744,0.2072,1.0
553164.3,6800061.75,-7930.73,20.0228,20.0228,1.4804,0.1197,1.0
553591.41,6800053.0,-7915.88,136.0776,136.0776,7.3103,0.1659,1.0
554018.84,6800044.63,-7907.83,782.7292,782.7292,31.4138,0.2081,1.0
554446.69,6800036.75,-7904.66,213.8804,213.8804,10.6558,0.1768,1.0
554874.95,6800029.5,-7913.2,719.0974,719.0974,29.2708,0.2061,0.0
555303.7,6800022.75,-7931.66,308.7572,308.7572,14.4697,0.1857,1.0
555733.06,6800017.0,-7950.43,306.543,306.543,14.3832,0.1855,1.0
556163.17,6800012.25,-7977.28,577.0289,577.0289,24.3655,0.2008,0.611056
556594.17,6800008.38,-8012.64,353.9874,353.9874,16.2157,0.189,0.611056
557026.14,6800005.75,-8046.86,822.4687,822.4687,32.7374,0.2093,1.0
557459.05,6800004.38,-8084.21,544.1263,544.1263,23.2021,0.1994,1.0
557892.78,6800003.88,-8125.48,8.3112,8.3112,0.7115,0.0985,1.0
558327.11,6800004.0,-8162.02,1046.012,1046.012,39.9998,0.2151,1.0
558761.92,6800004.75,-8195.52,1833.559,1833.559,63.8543,0.2287,0.611056
