X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,6.0738,6.0738,0.1237,0.1156,1.0
552720.14,6798277.25,-8191.53,81.4638,81.4638,1.0765,0.1783,1.0
553148.33,6798270.75,-8186.99,71.0002,71.0002,0.96,0.175,1.0
553576.81,6798264.63,-8184.66,202.2803,202.2803,2.2971,0.2002,1.0
554005.8,6798259.13,-8182.89,401.2559,401.2559,4.0651,0.2168,1.0
554435.41,6798254.13,-8185.29,2.4799,2.4799,0.0586,0.094,1.0
554865.73,6798249.75,-8190.42,5.2492,5.2492,0.1096,0.1121,1.0
555296.92,6798246.38,-8195.59,3.8602,3.8602,0.0848,0.1047,1.0
555729.08,6798244.13,-8206.91,173.5217,173.5217,2.319,0.3242,1.0
556162.25,6798242.75,-8223.83,481.6604,481.6604,5.4299,0.3694,1.0
556596.48,6798242.38,-8240.85,215.9103,215.9103,2.7823,0.3339,1.0
557031.84,6798243.13,-8257.6,0.5403,0.5403,0.0189,0.0686,1.0
551017.77,6798754.75,-8199.52,4.0048,4.0048,0.0874,0.1056,0.0
551444.72,6798747.63,-8178.79,61.848,61.848,0.8557,0.1716,1.0
551872.02,6798740.38,-8158.26,251.0878,251.0878,2.7505,0.2054,1.0
552299.33,6798733.0,-8142.98,319.5535,319.5535,3.3626,0.2113,1.0
552726.53,6798725.63,-8130.86,51.1313,51.1313,0.7302,0.167,1.0
553153.88,6798718.38,-8119.8,66.1475,66.1475,0.905,0.1733,1.0
553581.64,6798711.5,-8114.71,548.9538,548.9538,5.2784,0.2243,1.0
554010.0,6798705.25,-8114.15,357.2899,357.2899,3.6904,0.214,1.0
554439.0,6798699.63,-8113.97,6.2984,6.2984,0.1275,0.1165,1.0
554868.67,6798694.63,-8120.9,71.0888,71.0888,0.961,0.175,1.0
555299.14,6798690.5,-8135.23,73.7378,73.7378,0.9907,0.1759,1.0
555730.53,6798687.5,-8152.42,270.2588,270.2588,2.9244,0.2072,1.0
556162.89,6798685.38,-8169.34,403.3504,403.3504,4.0828,0.2169,1.0
556596.28,6798684.38,-8186.64,420.4433,420.4433,4.2265,0.2179,1.0
557030.78,6798684.63,-8206.69,421.1036,421.1036,4.8547,0.3635,1.0
557466.42,6798685.88,-8227.16,151.0585,151.0585,2.066,0.3181,1.0
557903.22,6798688.25,-8249.61,716.329,716.329,7.5584,0.387,1.0
558341.14,6798691.88,-8271.9,220.8177,220.8177,2.8349,0.3349,1.0
558780.0,6798696.5,-8291.84,786.7083,786.7083,8.1724,0.3911,1.0
559219.48,6798702.0,-8309.65,301.704,301.704,3.677,0.3487,0.0122398
550116.27,6799200.5,-8527.77,331.2169,331.2169,3.9743,0.3528,0.0
550574.11,6799205.38,-8494.37,4.5138,4.5138,0.1108,0.1626,1.0
551020.25,6799204.63,-8152.31,105.7946,105.7946,1.3385,0.1846,0.0
551451.75,6799197.88,-8130.46,4.1076,4.1076,0.0893,0.1062,0.0
551878.75,6799190.0,-8105.6,175.6493,175.6493,2.0422,0.1968,1.0
552305.13,6799181.88,-8083.85,204.9151,204.9151,2.322,0.2005,1.0
552731.47,6799173.75,-8068.03,258.1266,258.1266,2.8146,0.2061,1.0
553158.23,6799165.88,-8053.24,417.2443,417.2443,4.1997,0.2177,1.0
553585.56,6799158.38,-8045.66,125.4697,125.4697,1.5429,0.1887,1.0
554013.5,6799151.38,-8045.38,328.8477,328.8477,3.4439,0.212,1.0
554442.03,6799145.0,-8042.9,95.3362,95.3362,1.2273,0.1821,1.0
