X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,12.066,12.066,0.9770399999999999,0.1156,1
552720.14,6798277.25,-8191.53,161.8341,161.8341,8.501579999999999,0.1783,1
553148.33,6798270.75,-8186.99,141.0474,141.0474,7.58124,0.175,1
553576.81,6798264.63,-8184.66,401.8454,401.8454,18.14076,0.2002,1
554005.8,6798259.13,-8182.89,797.1256,797.1256,32.103,0.2168,1
554435.41,6798254.13,-8185.29,4.9264,4.9264,0.46313999999999994,0.094,1
554865.73,6798249.75,-8190.42,10.4279,10.4279,0.86526,0.1121,1
555296.92,6798246.38,-8195.59,7.6686,7.6686,0.6696,0.1047,1
555729.08,6798244.13,-8206.91,151.2745,151.2745,8.03664,0.1767,1
556162.25,6798242.75,-8223.83,419.9068,419.9068,18.81774,0.2013,1
556596.48,6798242.38,-8240.85,188.2285,188.2285,9.64224,0.1819,1
557031.84,6798243.13,-8257.6,0.4711,0.4711,0.06552000000000001,0.0374,1
551017.77,6798754.75,-8199.52,7.9559,7.9559,0.69048,0.1056,0
551444.72,6798747.63,-8178.79,122.8657,122.8657,6.75774,0.1716,1
551872.02,6798740.38,-8158.26,498.8052,498.8052,21.72114,0.2054,1
552299.33,6798733.0,-8142.98,634.8176,634.8176,26.55504,0.2113,1
552726.53,6798725.63,-8130.86,101.5763,101.5763,5.76684,0.167,1
553153.88,6798718.38,-8119.8,131.407,131.407,7.1469,0.1733,1
553581.64,6798711.5,-8114.71,1090.539,1090.539,41.684400000000004,0.2243,1
554010.0,6798705.25,-8114.15,709.7839,709.7839,29.14362,0.214,1
554439.0,6798699.63,-8113.97,12.5122,12.5122,1.0071,0.1165,1
554868.67,6798694.63,-8120.9,141.2234,141.2234,7.58916,0.175,1
555299.14,6798690.5,-8135.23,146.4857,146.4857,7.82406,0.1759,1
555730.53,6798687.5,-8152.42,536.8899,536.8899,23.09454,0.2072,1
556162.89,6798685.38,-8169.34,801.2866,801.2866,32.24250000000001,0.2169,1
556596.28,6798684.38,-8186.64,835.243,835.243,33.37722,0.2179,1
557030.78,6798684.63,-8206.69,367.114,367.114,16.82442,0.198,1
557466.42,6798685.88,-8227.16,131.6913,131.6913,7.15986,0.1733,1
557903.22,6798688.25,-8249.61,624.4886,624.4886,26.1945,0.2109,1
558341.14,6798691.88,-8271.9,192.5067,192.5067,9.824580000000001,0.1825,1
558780.0,6798696.5,-8291.84,685.8445,685.8445,28.322280000000003,0.2131,1
559219.48,6798702.0,-8309.65,263.0226,263.0226,12.74292,0.19,1
550116.27,6799200.5,-8527.77,288.7516,288.7516,13.773420000000002,0.1923,0
550574.11,6799205.38,-8494.37,3.9351,3.9351,0.38412,0.0886,1
551020.25,6799204.63,-8152.31,210.1692,210.1692,10.57014,0.1846,0
551451.75,6799197.88,-8130.46,8.1601,8.1601,0.70524,0.1062,0
551878.75,6799190.0,-8105.6,348.9408,348.9408,16.12746,0.1968,1
552305.13,6799181.88,-8083.85,407.0796,407.0796,18.337500000000002,0.2005,1
552731.47,6799173.75,-8068.03,512.7884,512.7884,22.2273,0.2061,1
553158.23,6799165.88,-8053.24,828.8878,828.8878,33.16536,0.2177,1
553585.56,6799158.38,-8045.66,249.2551,249.2551,12.18456,0.1887,1
554013.5,6799151.38,-8045.38,653.2811,653.2811,27.197100000000002,0.212,1
554442.03,6799145.0,-8042.9,189.3926,189.3926,9.691920000000001,0.1821,1
554871.17,6799139.38,-8050.78,140.3189,140.3189,7.54866,0.1748,1
555301.02,6799134.5,-8070.5,478.182,478.182,20.97018,0.2044,1
555731.69,6799130.5,-8088.87,301.2107,301.2107,14.26698,0.1933,1
556163.28,6799127.63,-8106.7,10.0635,10.0635,0.8398800000000001,0.1113,1
556595.86,6799126.0,-8129.24,445.2252,445.2252,19.7586,0.2027,1
557029.48,6799125.5,-8154.67,317.6546,317.6546,14.91318,0.1946,1
557464.19,6799126.0,-8180.21,435.3176,435.3176,19.39158,0.2022,1
557899.95,6799127.63,-8206.4,667.4523,667.4523,27.68778,0.2125,1
558336.8,6799130.38,-8233.22,102.1995,102.1995,5.79618,0.1672,1
558774.58,6799134.25,-8262.42,0.7511,0.7511,0.09666,0.0487,1
559212.58,6799139.0,-8290.88,0.4715,0.4715,0.06552000000000001,0.0374,1
559656.31,6799142.38,-8443.36,672.9598,672.9598,27.878040000000002,0.2127,1
560105.63,6799141.75,-8474.76,0.9669,0.9669,0.11915999999999999,0.0547,1
