X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,24.0415,24.0415,0.9043,0.1156,1.0
552720.14,6798277.25,-8191.53,322.453,322.453,7.8687,0.1783,1.0
553148.33,6798270.75,-8186.99,281.0356,281.0356,7.0169,0.175,1.0
553576.81,6798264.63,-8184.66,800.6733,800.6733,16.7903,0.2002,1.0
554005.8,6798259.13,-8182.89,1588.266,1588.266,29.7131,0.2168,1.0
554435.41,6798254.13,-8185.29,9.8158,9.8158,0.4287,0.094,1.0
554865.73,6798249.75,-8190.42,20.7776,20.7776,0.8008,0.1121,1.0
555296.92,6798246.38,-8195.59,15.2797,15.2797,0.6198,0.1047,1.0
555729.08,6798244.13,-8206.91,1447.044,1447.044,35.7108,0.5359,1.0
556162.25,6798242.75,-8223.83,4016.696,4016.696,83.616,0.6106,1.0
556596.48,6798242.38,-8240.85,1800.534,1800.534,42.845,0.5519,1.0
557031.84,6798243.13,-8257.6,4.5061,4.5061,0.291,0.1134,1.0
551017.77,6798754.75,-8199.52,15.8521,15.8521,0.6391,0.1056,0.0
551444.72,6798747.63,-8178.79,244.8088,244.8088,6.2546,0.1716,1.0
551872.02,6798740.38,-8158.26,993.8649,993.8649,20.1041,0.2054,1.0
552299.33,6798733.0,-8142.98,1264.868,1264.868,24.5782,0.2113,1.0
552726.53,6798725.63,-8130.86,202.3899,202.3899,5.3375,0.167,1.0
553153.88,6798718.38,-8119.8,261.8272,261.8272,6.6149,0.1733,1.0
553581.64,6798711.5,-8114.71,2172.889,2172.889,38.5813,0.2243,1.0
554010.0,6798705.25,-8114.15,1414.238,1414.238,26.9741,0.214,1.0
554439.0,6798699.63,-8113.97,24.9304,24.9304,0.9321,0.1165,1.0
554868.67,6798694.63,-8120.9,281.3864,281.3864,7.0242,0.175,1.0
555299.14,6798690.5,-8135.23,291.8714,291.8714,7.2417,0.1759,1.0
555730.53,6798687.5,-8152.42,1069.748,1069.748,21.3754,0.2072,1.0
556162.89,6798685.38,-8169.34,1596.556,1596.556,29.8423,0.2169,1.0
556596.28,6798684.38,-8186.64,1664.214,1664.214,30.8925,0.2179,1.0
557030.78,6798684.63,-8206.69,3511.697,3511.697,74.7588,0.6008,1.0
557466.42,6798685.88,-8227.16,1259.717,1259.717,31.8146,0.5257,1.0
557903.22,6798688.25,-8249.61,5973.661,5973.661,116.3944,0.6397,1.0
558341.14,6798691.88,-8271.9,1841.458,1841.458,43.655,0.5535,1.0
558780.0,6798696.5,-8291.84,6560.572,6560.572,125.8491,0.6465,1.0
559219.48,6798702.0,-8309.65,2515.991,2515.991,56.6225,0.5764,0.269936
550116.27,6799200.5,-8527.77,2762.107,2762.107,61.202,0.5832,0.0
550574.11,6799205.38,-8494.37,37.6415,37.6415,1.7066,0.2688,1.0
551020.25,6799204.63,-8152.31,418.7602,418.7602,9.7832,0.1846,0.0
551451.75,6799197.88,-8130.46,16.2588,16.2588,0.6528,0.1062,0.0
551878.75,6799190.0,-8105.6,695.2614,695.2614,14.9269,0.1968,1.0
552305.13,6799181.88,-8083.85,811.1024,811.1024,16.9723,0.2005,1.0
552731.47,6799173.75,-8068.03,1021.726,1021.726,20.5727,0.2061,1.0
553158.23,6799165.88,-8053.24,1651.551,1651.551,30.6965,0.2177,1.0
553585.56,6799158.38,-8045.66,496.6385,496.6385,11.2775,0.1887,1.0
554013.5,6799151.38,-8045.38,1301.657,1301.657,25.1725,0.212,1.0
554442.03,6799145.0,-8042.9,377.363,377.363,8.9704,0.1821,1.0
554871.17,6799139.38,-8050.78,279.5841,279.5841,6.9867,0.1748,1.0
555301.02,6799134.5,-8070.5,952.7733,952.7733,19.409,0.2044,1.0
555731.69,6799130.5,-8088.87,600.1595,600.1595,13.2049,0.1933,1.0
556163.28,6799127.63,-8106.7,20.0514,20.0514,0.7774,0.1113,1.0
556595.86,6799126.0,-8129.24,887.1071,887.1071,18.2877,0.2027,1.0
557029.48,6799125.5,-8154.67,632.9239,632.9239,13.8029,0.1946,1.0
557464.19,6799126.0,-8180.21,867.3663,867.3663,17.9479,0.2022,1.0
557899.95,6799127.63,-8206.4,6384.638,6384.638,123.0303,0.6445,1.0
558336.8,6799130.38,-8233.22,977.6082,977.6082,25.7555,0.5072,1.0
558774.58,6799134.25,-8262.42,7.1852,7.1852,0.4293,0.1476,1.0
559212.58,6799139.0,-8290.88,4.5099,4.5099,0.2912,0.1135,0.269936
559656.31,6799142.38,-8443.36,6437.321,6437.321,123.8757,0.6451,1.0
560105.63,6799141.75,-8474.76,9.249,9.249,0.5298,0.1661,1.0
550109.17,6799645.63,-8521.2,1822.109,1822.109,43.2724,0.5528,0.0
550566.02,6799650.75,-8479.16,3283.337,3283.337,70.6851,0.5959,1.0
551016.95,6799652.38,-8397.58,101.2129,101.2129,3.8913,0.3412,1.0
551455.7,6799647.88,-8074.79,350.7653,350.7653,8.4403,0.1803,0.0
551884.05,6799639.75,-8049.79,28.0959,28.0959,1.0297,0.1194,0.0
552309.11,6799630.88,-8026.69,24.6948,24.6948,0.9247,0.1163,1.0
552735.0,6799622.13,-8006.87,1142.449,1142.449,22.5792,0.2088,1.0
553161.61,6799613.5,-7989.09,169.232,169.232,4.5981,0.1627,1.0
553588.77,6799605.38,-7979.6,402.418,402.418,9.464,0.1836,1.0
554016.42,6799597.75,-7976.4,193.126,193.126,5.1331,0.1659,1.0
554444.58,6799590.63,-7974.7,21.7854,21.7854,0.833,0.1133,1.0
554873.27,6799584.25,-7984.63,707.9442,707.9442,15.1534,0.1973,1.0
555302.55,6799578.5,-8001.94,241.939,241.939,6.1935,0.1714,1.0
555732.53,6799573.63,-8017.55,302.3489,302.3489,7.4577,0.1767,1.0
556163.38,6799569.88,-8039.4,26.6785,26.6785,0.9862,0.1182,1.0
556595.17,6799567.25,-8070.33,419.8447,419.8447,9.8044,0.1846,1.0
557027.95,6799565.75,-8101.85,833.6631,833.6631,17.3648,0.2012,1.0
557461.72,6799565.38,-8133.42,679.9272,679.9272,14.652,0.1963,1.0
557896.39,6799566.13,-8165.32,760.6508,760.6508,16.0879,0.199,1.0
558331.95,6799567.63,-8196.6,361.1988,361.1988,8.649,0.181,1.0
558768.75,6799570.13,-8229.46,8390.707,8390.707,154.4889,0.6645,1.0
559207.25,6799573.38,-8262.81,6623.538,6623.538,126.8548,0.6472,0.269936
559651.83,6799575.38,-8415.4,3176.482,3176.482,68.7628,0.5934,1.0
560101.39,6799575.63,-8451.25,6.3746,6.3746,0.3885,0.1388,1.0
550101.53,6800090.5,-8508.12,1667.498,1667.498,40.1902,0.5463,0.0
550555.81,6800094.75,-8448.93,1773.835,1773.835,42.3149,0.5508,1.0
551007.16,6800097.13,-8356.09,112.1532,112.1532,4.2388,0.3487,1.0
551452.52,6800095.88,-8261.44,2577.348,2577.348,57.7709,0.5781,1.0
551885.55,6800089.25,-7998.16,256.0454,256.0454,6.493,0.1727,0.0
552311.13,6800080.0,-7975.18,26.2474,26.2474,0.9729,0.1178,1.0
