X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,18.1842,18.1842,0.0914,0.1156,1.0
552720.14,6798277.25,-8191.53,243.8933,243.8933,0.7949,0.1783,1.0
553148.33,6798270.75,-8186.99,212.5666,212.5666,0.7089,0.175,1.0
553576.81,6798264.63,-8184.66,605.6042,605.6042,1.6962,0.2002,1.0
554005.8,6798259.13,-8182.89,1201.314,1201.314,3.0016,0.2168,1.0
554435.41,6798254.13,-8185.29,7.4244,7.4244,0.0433,0.094,1.0
554865.73,6798249.75,-8190.42,15.7155,15.7155,0.0809,0.1121,1.0
555296.92,6798246.38,-8195.59,11.5571,11.5571,0.0626,0.1047,1.0
555729.08,6798244.13,-8206.91,567.956,567.956,1.872,0.4541,1.0
556162.25,6798242.75,-8223.83,1576.529,1576.529,4.3833,0.5174,1.0
556596.48,6798242.38,-8240.85,706.6987,706.6987,2.246,0.4676,1.0
557031.84,6798243.13,-8257.6,1.7686,1.7686,0.0153,0.0961,1.0
551017.77,6798754.75,-8199.52,11.9901,11.9901,0.0646,0.1056,0.0
551444.72,6798747.63,-8178.79,185.1657,185.1657,0.6318,0.1716,1.0
551872.02,6798740.38,-8158.26,751.7282,751.7282,2.0309,0.2054,1.0
552299.33,6798733.0,-8142.98,956.7068,956.7068,2.4829,0.2113,1.0
552726.53,6798725.63,-8130.86,153.0813,153.0813,0.5392,0.167,1.0
553153.88,6798718.38,-8119.8,198.0379,198.0379,0.6682,0.1733,1.0
553581.64,6798711.5,-8114.71,1643.505,1643.505,3.8975,0.2243,1.0
554010.0,6798705.25,-8114.15,1069.685,1069.685,2.7249,0.214,1.0
554439.0,6798699.63,-8113.97,18.8566,18.8566,0.0942,0.1165,1.0
554868.67,6798694.63,-8120.9,212.8318,212.8318,0.7096,0.175,1.0
555299.14,6798690.5,-8135.23,220.7624,220.7624,0.7316,0.1759,1.0
555730.53,6798687.5,-8152.42,809.124,809.124,2.1593,0.2072,1.0
556162.89,6798685.38,-8169.34,1207.585,1207.585,3.0147,0.2169,1.0
556596.28,6798684.38,-8186.64,1258.759,1258.759,3.1208,0.2179,1.0
557030.78,6798684.63,-8206.69,1378.319,1378.319,3.919,0.509,1.0
557466.42,6798685.88,-8227.16,494.4314,494.4314,1.6678,0.4455,1.0
557903.22,6798688.25,-8249.61,2344.625,2344.625,6.1016,0.542,1.0
558341.14,6798691.88,-8271.9,722.7611,722.7611,2.2885,0.469,1.0
558780.0,6798696.5,-8291.84,2574.984,2574.984,6.5972,0.5478,1.0
559219.48,6798702.0,-8309.65,987.5112,987.5112,2.9682,0.4884,0.0460012
550116.27,6799200.5,-8527.77,1084.11,1084.11,3.2083,0.4942,0.0
550574.11,6799205.38,-8494.37,14.774,14.774,0.0895,0.2278,1.0
551020.25,6799204.63,-8152.31,316.7371,316.7371,0.9883,0.1846,0.0
551451.75,6799197.88,-8130.46,12.2977,12.2977,0.0659,0.1062,0.0
551878.75,6799190.0,-8105.6,525.8739,525.8739,1.5079,0.1968,1.0
552305.13,6799181.88,-8083.85,613.4924,613.4924,1.7146,0.2005,1.0
552731.47,6799173.75,-8068.03,772.8017,772.8017,2.0783,0.2061,1.0
553158.23,6799165.88,-8053.24,1249.182,1249.182,3.101,0.2177,1.0
553585.56,6799158.38,-8045.66,375.6418,375.6418,1.1393,0.1887,1.0
554013.5,6799151.38,-8045.38,984.5323,984.5323,2.5429,0.212,1.0
554442.03,6799145.0,-8042.9,285.4256,285.4256,0.9062,0.1821,1.0
554871.17,6799139.38,-8050.78,211.4687,211.4687,0.7058,0.1748,1.0
555301.02,6799134.5,-8070.5,720.6478,720.6478,1.9607,0.2044,1.0
555731.69,6799130.5,-8088.87,453.9419,453.9419,1.334,0.1933,1.0
556163.28,6799127.63,-8106.7,15.1663,15.1663,0.0785,0.1113,1.0
556595.86,6799126.0,-8129.24,670.98,670.98,1.8474,0.2027,1.0
557029.48,6799125.5,-8154.67,478.7238,478.7238,1.3944,0.1946,1.0
557464.19,6799126.0,-8180.21,656.0487,656.0487,1.8131,0.2022,1.0
557899.95,6799127.63,-8206.4,2505.931,2505.931,6.4494,0.5461,1.0
558336.8,6799130.38,-8233.22,383.7052,383.7052,1.3501,0.4297,1.0
558774.58,6799134.25,-8262.42,2.8201,2.8201,0.0225,0.1251,1.0
559212.58,6799139.0,-8290.88,1.7701,1.7701,0.0153,0.0962,0.0460012
559656.31,6799142.38,-8443.36,2526.609,2526.609,6.4937,0.5466,1.0
560105.63,6799141.75,-8474.76,3.6302,3.6302,0.0278,0.1407,1.0
550109.17,6799645.63,-8521.2,715.1666,715.1666,2.2684,0.4684,0.0
550566.02,6799650.75,-8479.16,1288.69,1288.69,3.7054,0.5049,1.0
551016.95,6799652.38,-8397.58,39.7254,39.7254,0.204,0.2891,1.0
551455.7,6799647.88,-8074.79,265.3078,265.3078,0.8526,0.1803,0.0
551884.05,6799639.75,-8049.79,21.2509,21.2509,0.104,0.1194,0.0
552309.11,6799630.88,-8026.69,18.6784,18.6784,0.0934,0.1163,1.0
552735.0,6799622.13,-8006.87,864.1128,864.1128,2.281,0.2088,1.0
553161.61,6799613.5,-7989.09,128.0018,128.0018,0.4645,0.1627,1.0
553588.77,6799605.38,-7979.6,304.3764,304.3764,0.9561,0.1836,1.0
554016.42,6799597.75,-7976.4,146.0745,146.0745,0.5185,0.1659,1.0
554444.58,6799590.63,-7974.7,16.4778,16.4778,0.0842,0.1133,1.0
554873.27,6799584.25,-7984.63,535.4667,535.4667,1.5308,0.1973,1.0
555302.55,6799578.5,-8001.94,182.9951,182.9951,0.6257,0.1714,1.0
555732.53,6799573.63,-8017.55,228.6873,228.6873,0.7534,0.1767,1.0
556163.38,6799569.88,-8039.4,20.1788,20.1788,0.0996,0.1182,1.0
556595.17,6799567.25,-8070.33,317.5574,317.5574,0.9904,0.1846,1.0
