X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,1.31,1.31,0.1097,0.1156,1.0
552720.14,6798277.25,-8191.53,17.5706,17.5706,0.9545,0.1783,1.0
553148.33,6798270.75,-8186.99,15.3137,15.3137,0.8511,0.175,1.0
553576.81,6798264.63,-8184.66,43.6289,43.6289,2.0366,0.2002,1.0
554005.8,6798259.13,-8182.89,86.545,86.545,3.6041,0.2168,1.0
554435.41,6798254.13,-8185.29,0.5349,0.5349,0.052,0.094,1.0
554865.73,6798249.75,-8190.42,1.1322,1.1322,0.0971,0.1121,1.0
555296.92,6798246.38,-8195.59,0.8326,0.8326,0.0752,0.1047,1.0
555729.08,6798244.13,-8206.91,75.7348,75.7348,4.1605,0.7095,1.0
556162.25,6798242.75,-8223.83,210.2242,210.2242,9.7418,0.8084,1.0
556596.48,6798242.38,-8240.85,94.2357,94.2357,4.9917,0.7307,1.0
557031.84,6798243.13,-8257.6,0.2358,0.2358,0.0339,0.1502,1.0
551017.77,6798754.75,-8199.52,0.8638,0.8638,0.0775,0.1056,0.0
551444.72,6798747.63,-8178.79,13.3397,13.3397,0.7587,0.1716,1.0
551872.02,6798740.38,-8158.26,54.156,54.156,2.4386,0.2054,1.0
552299.33,6798733.0,-8142.98,68.923,68.923,2.9813,0.2113,1.0
552726.53,6798725.63,-8130.86,11.0283,11.0283,0.6474,0.167,1.0
553153.88,6798718.38,-8119.8,14.267,14.267,0.8024,0.1733,1.0
553581.64,6798711.5,-8114.71,118.4013,118.4013,4.6798,0.2243,1.0
554010.0,6798705.25,-8114.15,77.0622,77.0622,3.2719,0.214,1.0
554439.0,6798699.63,-8113.97,1.3585,1.3585,0.1131,0.1165,1.0
554868.67,6798694.63,-8120.9,15.3328,15.3328,0.852,0.175,1.0
555299.14,6798690.5,-8135.23,15.9042,15.9042,0.8784,0.1759,1.0
555730.53,6798687.5,-8152.42,58.2909,58.2909,2.5928,0.2072,1.0
556162.89,6798685.38,-8169.34,86.9968,86.9968,3.6198,0.2169,1.0
556596.28,6798684.38,-8186.64,90.6835,90.6835,3.7472,0.2179,1.0
557030.78,6798684.63,-8206.69,183.7938,183.7938,8.7099,0.7954,1.0
557466.42,6798685.88,-8227.16,65.9306,65.9306,3.7066,0.6961,1.0
557903.22,6798688.25,-8249.61,312.6471,312.6471,13.5607,0.8469,1.0
558341.14,6798691.88,-8271.9,96.3775,96.3775,5.0861,0.7329,1.0
558780.0,6798696.5,-8291.84,343.3646,343.3646,14.6622,0.856,1.0
559219.48,6798702.0,-8309.65,131.681,131.681,6.5969,0.7631,0.135707
550116.27,6799200.5,-8527.77,144.562,144.562,7.1304,0.7722,0.0
550574.11,6799205.38,-8494.37,1.9701,1.9701,0.1988,0.3559,1.0
551020.25,6799204.63,-8152.31,22.8184,22.8184,1.1867,0.1846,0.0
551451.75,6799197.88,-8130.46,0.8859,0.8859,0.0792,0.1062,0.0
551878.75,6799190.0,-8105.6,37.885,37.885,1.8106,0.1968,1.0
552305.13,6799181.88,-8083.85,44.1972,44.1972,2.0587,0.2005,1.0
552731.47,6799173.75,-8068.03,55.6741,55.6741,2.4954,0.2061,1.0
553158.23,6799165.88,-8053.24,89.9935,89.9935,3.7234,0.2177,1.0
553585.56,6799158.38,-8045.66,27.062,27.062,1.3679,0.1887,1.0
554013.5,6799151.38,-8045.38,70.9276,70.9276,3.0534,0.212,1.0
554442.03,6799145.0,-8042.9,20.5626,20.5626,1.0881,0.1821,1.0
554871.17,6799139.38,-8050.78,15.2346,15.2346,0.8475,0.1748,1.0
555301.02,6799134.5,-8070.5,51.9169,51.9169,2.3543,0.2044,1.0
555731.69,6799130.5,-8088.87,32.7029,32.7029,1.6017,0.1933,1.0
556163.28,6799127.63,-8106.7,1.0926,1.0926,0.0943,0.1113,1.0
556595.86,6799126.0,-8129.24,48.3387,48.3387,2.2183,0.2027,1.0
557029.48,6799125.5,-8154.67,34.4882,34.4882,1.6743,0.1946,1.0
557464.19,6799126.0,-8180.21,47.263,47.263,2.1771,0.2022,1.0
557899.95,6799127.63,-8206.4,334.1566,334.1566,14.3338,0.8534,1.0
558336.8,6799130.38,-8233.22,51.1657,51.1657,3.0007,0.6715,1.0
558774.58,6799134.25,-8262.42,0.3761,0.3761,0.05,0.1954,1.0
559212.58,6799139.0,-8290.88,0.236,0.236,0.0339,0.1503,0.135707
559656.31,6799142.38,-8443.36,336.9139,336.9139,14.4323,0.8541,1.0
560105.63,6799141.75,-8474.76,0.4841,0.4841,0.0617,0.2199,1.0
550109.17,6799645.63,-8521.2,95.3648,95.3648,5.0415,0.7318,0.0
550566.02,6799650.75,-8479.16,171.842,171.842,8.2353,0.7889,1.0
551016.95,6799652.38,-8397.58,5.2972,5.2972,0.4534,0.4517,1.0
551455.7,6799647.88,-8074.79,19.1133,19.1133,1.0238,0.1803,0.0
551884.05,6799639.75,-8049.79,1.531,1.531,0.1249,0.1194,0.0
552309.11,6799630.88,-8026.69,1.3456,1.3456,0.1122,0.1163,1.0
552735.0,6799622.13,-8006.87,62.2524,62.2524,2.7388,0.2088,1.0
553161.61,6799613.5,-7989.09,9.2215,9.2215,0.5577,0.1627,1.0
553588.77,6799605.38,-7979.6,21.9279,21.9279,1.148,0.1836,1.0
554016.42,6799597.75,-7976.4,10.5235,10.5235,0.6226,0.1659,1.0
554444.58,6799590.63,-7974.7,1.1871,1.1871,0.101,0.1133,1.0
554873.27,6799584.25,-7984.63,38.5761,38.5761,1.8381,0.1973,1.0
555302.55,6799578.5,-8001.94,13.1833,13.1833,0.7513,0.1714,1.0
