X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,8.5684,8.5684,0.1432,0.1156,1.0
552720.14,6798277.25,-8191.53,114.9224,114.9224,1.2457,0.1783,1.0
553148.33,6798270.75,-8186.99,100.1612,100.1612,1.1109,0.175,1.0
553576.81,6798264.63,-8184.66,285.3603,285.3603,2.6582,0.2002,1.0
554005.8,6798259.13,-8182.89,566.0585,566.0585,4.7041,0.2168,1.0
554435.41,6798254.13,-8185.29,3.4984,3.4984,0.0679,0.094,1.0
554865.73,6798249.75,-8190.42,7.4051,7.4051,0.1268,0.1121,1.0
555296.92,6798246.38,-8195.59,5.4457,5.4457,0.0981,0.1047,1.0
555729.08,6798244.13,-8206.91,189.6243,189.6243,2.0787,0.8215,1.0
556162.25,6798242.75,-8223.83,526.3578,526.3578,4.8673,0.936,1.0
556596.48,6798242.38,-8240.85,235.9465,235.9465,2.494,0.846,1.0
557031.84,6798243.13,-8257.6,0.5905,0.5905,0.0169,0.1739,1.0
551017.77,6798754.75,-8199.52,5.6497,5.6497,0.1012,0.1056,0.0
551444.72,6798747.63,-8178.79,87.25,87.25,0.9902,0.1716,1.0
551872.02,6798740.38,-8158.26,354.2138,354.2138,3.1828,0.2054,1.0
552299.33,6798733.0,-8142.98,450.7996,450.7996,3.8911,0.2113,1.0
552726.53,6798725.63,-8130.86,72.1318,72.1318,0.845,0.167,1.0
553153.88,6798718.38,-8119.8,93.3153,93.3153,1.0473,0.1733,1.0
553581.64,6798711.5,-8114.71,774.4185,774.4185,6.1081,0.2243,1.0
554010.0,6798705.25,-8114.15,504.035,504.035,4.2704,0.214,1.0
554439.0,6798699.63,-8113.97,8.8852,8.8852,0.1476,0.1165,1.0
554868.67,6798694.63,-8120.9,100.2862,100.2862,1.112,0.175,1.0
555299.14,6798690.5,-8135.23,104.0231,104.0231,1.1465,0.1759,1.0
555730.53,6798687.5,-8152.42,381.2587,381.2587,3.3841,0.2072,1.0
556162.89,6798685.38,-8169.34,569.0133,569.0133,4.7245,0.2169,1.0
556596.28,6798684.38,-8186.64,593.1266,593.1266,4.8908,0.2179,1.0
557030.78,6798684.63,-8206.69,460.1815,460.1815,4.3517,0.921,1.0
557466.42,6798685.88,-8227.16,165.0765,165.0765,1.8519,0.8059,1.0
557903.22,6798688.25,-8249.61,782.8033,782.8033,6.7754,0.9806,1.0
558341.14,6798691.88,-8271.9,241.3093,241.3093,2.5412,0.8485,1.0
558780.0,6798696.5,-8291.84,859.7136,859.7136,7.3257,0.9911,1.0
559219.48,6798702.0,-8309.65,329.7018,329.7018,3.296,0.8835,0.622545
550116.27,6799200.5,-8527.77,361.9533,361.9533,3.5626,0.894,0.0
550574.11,6799205.38,-8494.37,4.9326,4.9326,0.0993,0.4121,1.0
551020.25,6799204.63,-8152.31,149.2463,149.2463,1.5488,0.1846,0.0
551451.75,6799197.88,-8130.46,5.7947,5.7947,0.1033,0.1062,0.0
551878.75,6799190.0,-8105.6,247.7914,247.7914,2.3632,0.1968,1.0
552305.13,6799181.88,-8083.85,289.0772,289.0772,2.687,0.2005,1.0
552731.47,6799173.75,-8068.03,364.1436,364.1436,3.257,0.2061,1.0
553158.23,6799165.88,-8053.24,588.6136,588.6136,4.8598,0.2177,1.0
553585.56,6799158.38,-8045.66,177.0022,177.0022,1.7854,0.1887,1.0
554013.5,6799151.38,-8045.38,463.911,463.911,3.9852,0.212,1.0
554442.03,6799145.0,-8042.9,134.4923,134.4923,1.4202,0.1821,1.0
554871.17,6799139.38,-8050.78,99.6439,99.6439,1.1061,0.1748,1.0
555301.02,6799134.5,-8070.5,339.5688,339.5688,3.0728,0.2044,1.0
555731.69,6799130.5,-8088.87,213.8971,213.8971,2.0905,0.1933,1.0
556163.28,6799127.63,-8106.7,7.1463,7.1463,0.1231,0.1113,1.0
556595.86,6799126.0,-8129.24,316.1653,316.1653,2.8952,0.2027,1.0
557029.48,6799125.5,-8154.67,225.5743,225.5743,2.1852,0.1946,1.0
557464.19,6799126.0,-8180.21,309.1297,309.1297,2.8415,0.2022,1.0
557899.95,6799127.63,-8206.4,836.6588,836.6588,7.1616,0.988,1.0
558336.8,6799130.38,-8233.22,128.1082,128.1082,1.4992,0.7775,1.0
558774.58,6799134.25,-8262.42,0.9416,0.9416,0.025,0.2262,1.0
559212.58,6799139.0,-8290.88,0.591,0.591,0.017,0.174,0.622545
559656.31,6799142.38,-8443.36,843.5626,843.5626,7.2108,0.989,1.0
560105.63,6799141.75,-8474.76,1.212,1.212,0.0308,0.2546,1.0
550109.17,6799645.63,-8521.2,238.7737,238.7737,2.5189,0.8473,0.0
550566.02,6799650.75,-8479.16,430.2567,430.2567,4.1146,0.9134,1.0
551016.95,6799652.38,-8397.58,13.2632,13.2632,0.2265,0.523,1.0
551455.7,6799647.88,-8074.79,125.0129,125.0129,1.3362,0.1803,0.0
551884.05,6799639.75,-8049.79,10.0134,10.0134,0.163,0.1194,0.0
552309.11,6799630.88,-8026.69,8.8012,8.8012,0.1464,0.1163,1.0
552735.0,6799622.13,-8006.87,407.1694,407.1694,3.5747,0.2088,1.0
553161.61,6799613.5,-7989.09,60.3144,60.3144,0.728,0.1627,1.0
553588.77,6799605.38,-7979.6,143.422,143.422,1.4983,0.1836,1.0
554016.42,6799597.75,-7976.4,68.8302,68.8302,0.8127,0.1659,1.0
554444.58,6799590.63,-7974.7,7.7643,7.7643,0.1319,0.1133,1.0
554873.27,6799584.25,-7984.63,252.3116,252.3116,2.399,0.1973,1.0
555302.55,6799578.5,-8001.94,86.2272,86.2272,0.9805,0.1714,1.0
555732.53,6799573.63,-8017.55,107.7573,107.7573,1.1807,0.1767,1.0
556163.38,6799569.88,-8039.4,9.5082,9.5082,0.1561,0.1182,1.0
556595.17,6799567.25,-8070.33,149.6328,149.6328,1.5522,0.1846,1.0
557027.95,6799565.75,-8101.85,297.1179,297.1179,2.7491,0.2012,1.0
557461.72,6799565.38,-8133.42,242.3263,242.3263,2.3197,0.1963,1.0
557896.39,6799566.13,-8165.32,271.0962,271.0962,2.547,0.199,1.0
558331.95,6799567.63,-8196.6,128.7314,128.7314,1.3693,0.181,1.0
558768.75,6799570.13,-8229.46,1099.539,1099.539,8.9929,1.0187,1.0
559207.25,6799573.38,-8262.81,867.9649,867.9649,7.3843,0.9922,0.622545
