X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,12.9322,12.9322,0.5358,0.1156,1.0
552720.14,6798277.25,-8191.53,173.4518,173.4518,4.6624,0.1783,1.0
553148.33,6798270.75,-8186.99,151.1728,151.1728,4.1577,0.175,1.0
553576.81,6798264.63,-8184.66,430.6928,430.6928,9.9486,0.2002,1.0
554005.8,6798259.13,-8182.89,854.3491,854.3491,17.6057,0.2168,1.0
554435.41,6798254.13,-8185.29,5.2801,5.2801,0.254,0.094,1.0
554865.73,6798249.75,-8190.42,11.1765,11.1765,0.4745,0.1121,1.0
555296.92,6798246.38,-8195.59,8.2192,8.2192,0.3673,0.1047,1.0
555729.08,6798244.13,-8206.91,569.8924,569.8924,15.4919,0.3915,1.0
556162.25,6798242.75,-8223.83,1581.904,1581.904,36.2738,0.4461,1.0
556596.48,6798242.38,-8240.85,709.1082,709.1082,18.5868,0.4032,1.0
557031.84,6798243.13,-8257.6,1.7746,1.7746,0.1262,0.0829,1.0
551017.77,6798754.75,-8199.52,8.5271,8.5271,0.3787,0.1056,0.0
551444.72,6798747.63,-8178.79,131.6859,131.6859,3.706,0.1716,1.0
551872.02,6798740.38,-8158.26,534.6131,534.6131,11.9121,0.2054,1.0
552299.33,6798733.0,-8142.98,680.3895,680.3895,14.5631,0.2113,1.0
552726.53,6798725.63,-8130.86,108.8682,108.8682,3.1626,0.167,1.0
553153.88,6798718.38,-8119.8,140.8404,140.8404,3.9195,0.1733,1.0
553581.64,6798711.5,-8114.71,1168.826,1168.826,22.8603,0.2243,1.0
554010.0,6798705.25,-8114.15,760.7374,760.7374,15.9828,0.214,1.0
554439.0,6798699.63,-8113.97,13.4104,13.4104,0.5523,0.1165,1.0
554868.67,6798694.63,-8120.9,151.3615,151.3615,4.162,0.175,1.0
555299.14,6798690.5,-8135.23,157.0015,157.0015,4.2908,0.1759,1.0
555730.53,6798687.5,-8152.42,575.4318,575.4318,12.6654,0.2072,1.0
556162.89,6798685.38,-8169.34,858.8088,858.8088,17.6822,0.2169,1.0
556596.28,6798684.38,-8186.64,895.2029,895.2029,18.3045,0.2179,1.0
557030.78,6798684.63,-8206.69,1383.019,1383.019,32.4315,0.4389,1.0
557466.42,6798685.88,-8227.16,496.1171,496.1171,13.8016,0.3841,1.0
557903.22,6798688.25,-8249.61,2352.619,2352.619,50.4936,0.4673,1.0
558341.14,6798691.88,-8271.9,725.2253,725.2253,18.9381,0.4044,1.0
558780.0,6798696.5,-8291.84,2583.764,2583.764,54.5951,0.4724,1.0
559219.48,6798702.0,-8309.65,990.8781,990.8781,24.5637,0.4211,0.394947
550116.27,6799200.5,-8527.77,1087.806,1087.806,26.5503,0.4261,0.0
550574.11,6799205.38,-8494.37,14.8244,14.8244,0.7403,0.1964,1.0
