X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,9.6443,9.6443,0.8217,0.1156,1.0
552720.14,6798277.25,-8191.53,129.3527,129.3527,7.1503,0.1783,1.0
553148.33,6798270.75,-8186.99,112.738,112.738,6.3764,0.175,1.0
553576.81,6798264.63,-8184.66,321.1917,321.1917,15.2576,0.2002,1.0
554005.8,6798259.13,-8182.89,637.136,637.136,27.0007,0.2168,1.0
554435.41,6798254.13,-8185.29,3.9376,3.9376,0.3895,0.094,1.0
554865.73,6798249.75,-8190.42,8.335,8.335,0.7277,0.1121,1.0
555296.92,6798246.38,-8195.59,6.1295,6.1295,0.5632,0.1047,1.0
555729.08,6798244.13,-8206.91,383.3223,383.3223,21.4289,0.5058,1.0
556162.25,6798242.75,-8223.83,1064.024,1064.024,50.1752,0.5763,1.0
556596.48,6798242.38,-8240.85,476.962,476.962,25.7099,0.5209,1.0
557031.84,6798243.13,-8257.6,1.1937,1.1937,0.1746,0.1071,1.0
551017.77,6798754.75,-8199.52,6.3591,6.3591,0.5808,0.1056,0.0
551444.72,6798747.63,-8178.79,98.2056,98.2056,5.6837,0.1716,1.0
551872.02,6798740.38,-8158.26,398.6909,398.6909,18.2689,0.2054,1.0
552299.33,6798733.0,-8142.98,507.4045,507.4045,22.3345,0.2113,1.0
552726.53,6798725.63,-8130.86,81.1891,81.1891,4.8502,0.167,1.0
553153.88,6798718.38,-8119.8,105.0325,105.0325,6.0111,0.1733,1.0
553581.64,6798711.5,-8114.71,871.6589,871.6589,35.0593,0.2243,1.0
554010.0,6798705.25,-8114.15,567.3245,567.3245,24.5117,0.214,1.0
554439.0,6798699.63,-8113.97,10.0009,10.0009,0.847,0.1165,1.0
554868.67,6798694.63,-8120.9,112.8787,112.8787,6.383,0.175,1.0
555299.14,6798690.5,-8135.23,117.0848,117.0848,6.5806,0.1759,1.0
555730.53,6798687.5,-8152.42,429.1317,429.1317,19.4241,0.2072,1.0
556162.89,6798685.38,-8169.34,640.4619,640.4619,27.1181,0.2169,1.0
556596.28,6798684.38,-8186.64,667.6029,667.6029,28.0724,0.2179,1.0
557030.78,6798684.63,-8206.69,930.2493,930.2493,44.8604,0.567,1.0
557466.42,6798685.88,-8227.16,333.6994,333.6994,19.0909,0.4962,1.0
557903.22,6798688.25,-8249.61,1582.424,1582.424,69.8445,0.6037,1.0
558341.14,6798691.88,-8271.9,487.8027,487.8027,26.1959,0.5224,1.0
558780.0,6798696.5,-8291.84,1737.897,1737.897,75.5179,0.6102,1.0
559219.48,6798702.0,-8309.65,666.4866,666.4866,33.9773,0.544,0.100118
550116.27,6799200.5,-8527.77,731.6826,731.6826,36.7253,0.5504,0.0
550574.11,6799205.38,-8494.37,9.9712,9.9712,1.024,0.2537,1.0
551020.25,6799204.63,-8152.31,167.9865,167.9865,8.8902,0.1846,0.0
551451.75,6799197.88,-8130.46,6.5223,6.5223,0.5932,0.1062,0.0
551878.75,6799190.0,-8105.6,278.9055,278.9055,13.5642,0.1968,1.0
552305.13,6799181.88,-8083.85,325.3754,325.3754,15.423,0.2005,1.0
552731.47,6799173.75,-8068.03,409.8676,409.8676,18.6947,0.2061,1.0
553158.23,6799165.88,-8053.24,662.5233,662.5233,27.8943,0.2177,1.0
553585.56,6799158.38,-8045.66,199.2276,199.2276,10.248,0.1887,1.0
554013.5,6799151.38,-8045.38,522.1623,522.1623,22.8745,0.212,1.0
554442.03,6799145.0,-8042.9,151.38,151.38,8.1515,0.1821,1.0
554871.17,6799139.38,-8050.78,112.1557,112.1557,6.3489,0.1748,1.0
555301.02,6799134.5,-8070.5,382.207,382.207,17.6372,0.2044,1.0
555731.69,6799130.5,-8088.87,240.7552,240.7552,11.9994,0.1933,1.0
556163.28,6799127.63,-8106.7,8.0437,8.0437,0.7064,0.1113,1.0
556595.86,6799126.0,-8129.24,355.8649,355.8649,16.6183,0.2027,1.0
557029.48,6799125.5,-8154.67,253.8987,253.8987,12.5429,0.1946,1.0
557464.19,6799126.0,-8180.21,347.9458,347.9458,16.3095,0.2022,1.0
557899.95,6799127.63,-8206.4,1691.292,1691.292,73.8265,0.6083,1.0
558336.8,6799130.38,-8233.22,258.9686,258.9686,15.455,0.4787,1.0
558774.58,6799134.25,-8262.42,1.9034,1.9034,0.2576,0.1393,1.0
559212.58,6799139.0,-8290.88,1.1947,1.1947,0.1747,0.1071,0.100118
559656.31,6799142.38,-8443.36,1705.248,1705.248,74.3338,0.6089,1.0
560105.63,6799141.75,-8474.76,2.4501,2.4501,0.3179,0.1567,1.0
550109.17,6799645.63,-8521.2,482.677,482.677,25.9663,0.5217,0.0
550566.02,6799650.75,-8479.16,869.7567,869.7567,42.4158,0.5624,1.0
551016.95,6799652.38,-8397.58,26.8113,26.8113,2.335,0.322,1.0
551455.7,6799647.88,-8074.79,140.7102,140.7102,7.6698,0.1803,0.0
551884.05,6799639.75,-8049.79,11.2707,11.2707,0.9357,0.1194,0.0
552309.11,6799630.88,-8026.69,9.9064,9.9064,0.8403,0.1163,1.0
552735.0,6799622.13,-8006.87,458.2959,458.2959,20.5181,0.2088,1.0
553161.61,6799613.5,-7989.09,67.8878,67.8878,4.1784,0.1627,1.0
553588.77,6799605.38,-7979.6,161.4308,161.4308,8.6001,0.1836,1.0
554016.42,6799597.75,-7976.4,77.4729,77.4729,4.6645,0.1659,1.0
554444.58,6799590.63,-7974.7,8.7392,8.7392,0.757,0.1133,1.0
554873.27,6799584.25,-7984.63,283.9933,283.9933,13.7701,0.1973,1.0
555302.55,6799578.5,-8001.94,97.0543,97.0543,5.6281,0.1714,1.0
555732.53,6799573.63,-8017.55,121.2879,121.2879,6.7769,0.1767,1.0
556163.38,6799569.88,-8039.4,10.7021,10.7021,0.8962,0.1182,1.0
556595.17,6799567.25,-8070.33,168.4216,168.4216,8.9093,0.1846,1.0
557027.95,6799565.75,-8101.85,334.4257,334.4257,15.7797,0.2012,1.0
557461.72,6799565.38,-8133.42,272.7542,272.7542,13.3145,0.1963,1.0
557896.39,6799566.13,-8165.32,305.1366,305.1366,14.6193,0.199,1.0
558331.95,6799567.63,-8196.6,144.8956,144.8956,7.8595,0.181,1.0
558768.75,6799570.13,-8229.46,2222.7,2222.7,92.7038,0.6272,1.0
559207.25,6799573.38,-8262.81,1754.577,1754.577,76.1214,0.6108,0.100118
559651.83,6799575.38,-8415.4,841.4507,841.4507,41.2623,0.5601,1.0
560101.39,6799575.63,-8451.25,1.6886,1.6886,0.2332,0.131,1.0
550101.53,6800090.5,-8508.12,441.7205,441.7205,24.1168,0.5156,0.0
550555.81,6800094.75,-8448.93,469.8892,469.8892,25.3918,0.5198,1.0
551007.16,6800097.13,-8356.09,29.7094,29.7094,2.5436,0.3291,1.0
551452.52,6800095.88,-8261.44,682.7401,682.7401,34.6665,0.5456,1.0
551885.55,6800089.25,-7998.16,102.7132,102.7132,5.9002,0.1727,0.0
552311.13,6800080.0,-7975.18,10.5292,10.5292,0.8841,0.1178,1.0
552737.48,6800070.88,-7951.78,429.7141,429.7141,19.446,0.2072,1.0
553164.3,6800061.75,-7930.73,11.4003,11.4003,0.9447,0.1197,1.0
553591.41,6800053.0,-7915.88,77.4778,77.4778,4.6648,0.1659,1.0
554018.84,6800044.63,-7907.83,445.6583,445.6583,20.0455,0.2081,1.0
554446.69,6800036.75,-7904.66,121.7759,121.7759,6.7996,0.1768,1.0
554874.95,6800029.5,-7913.2,409.4286,409.4286,18.678,0.2061,0.0
555303.7,6800022.75,-7931.66,175.7954,175.7954,9.2332,0.1857,1.0
555733.06,6800017.0,-7950.43,174.5347,174.5347,9.178,0.1855,1.0
556163.17,6800012.25,-7977.28,328.5398,328.5398,15.5479,0.2008,0.100118
556594.17,6800008.38,-8012.64,201.5479,201.5479,10.3474,0.189,0.100118
557026.14,6800005.75,-8046.86,468.2846,468.2846,20.89,0.2093,1.0
557459.05,6800004.38,-8084.21,309.8062,309.8062,14.8055,0.1994,1.0
557892.78,6800003.88,-8125.48,4.7321,4.7321,0.454,0.0985,1.0
558327.11,6800004.0,-8162.02,595.5622,595.5622,25.5243,0.2151,1.0
558761.92,6800004.75,-8195.52,1043.964,1043.964,40.7461,0.2287,0.100118
559201.31,6800006.75,-8230.91,1.2844,1.2844,0.1856,0.1121,0.100118
559648.03,6800009.0,-8386.56,1324.896,1324.896,60.2349,0.5914,1.0
560097.72,6800010.25,-8427.13,1.2011,1.2011,0.1755,0.1075,1.0
550093.7,6800535.38,-8486.61,1.5807,1.5807,0.2207,0.1265,1.0
550546.78,6800539.38,-8408.06,355.2352,355.2352,20.1122,0.5005,1.0
550997.42,6800541.75,-8308.39,429.5576,429.5576,23.5621,0.5136,1.0
551445.58,6800542.5,-8206.63,157.6935,157.6935,10.2221,0.4444,1.0
551883.45,6800538.13,-7954.43,63.5664,63.5664,3.9555,0.1611,0.0
552311.75,6800529.13,-7927.16,84.0403,84.0403,4.9918,0.1679,1.0
552739.2,6800519.75,-7900.59,360.7273,360.7273,16.8073,0.203,1.0
553166.38,6800510.38,-7876.08,0.608,0.608,0.0821,0.049,1.0
553593.53,6800501.13,-7857.32,9.9742,9.9742,0.8451,0.1165,1.0
554020.84,6800492.13,-7846.27,178.1391,178.1391,9.3357,0.186,1.0
554448.41,6800483.5,-7841.8,258.5555,258.5555,12.7343,0.195,1.0
554876.28,6800475.25,-7848.31,178.083,178.083,9.3333,0.186,1.0
555304.55,6800467.63,-7866.38,443.3112,443.3112,19.9575,0.208,1.0
555733.31,6800460.88,-7891.48,274.3995,274.3995,13.3814,0.1964,1.0
556162.73,6800454.88,-7924.76,342.156,342.156,16.083,0.2018,1.0
556592.94,6800449.75,-7959.31,117.0159,117.0159,6.5774,0.1759,1.0
557024.03,6800445.88,-7995.72,336.1577,336.1577,15.8477,0.2013,1.0
557456.06,6800443.13,-8037.0,316.6704,316.6704,15.0784,0.1999,1.0
557889.05,6800441.13,-8081.55,88.1024,88.1024,5.192,0.169,1.0
558322.67,6800439.88,-8123.91,5.8339,5.8339,0.5405,0.1035,1.0
558756.23,6800438.88,-8163.79,648.0595,648.0595,27.3859,0.2172,0.100118
559196.64,6800440.13,-8311.98,230.2255,230.2255,14.0117,0.4705,1.0
559645.09,6800443.25,-8361.42,1668.481,1668.481,72.9958,0.6074,1.0
560094.63,6800445.75,-8405.23,1984.896,1984.896,84.3616,0.6193,1.0
550086.22,6800980.25,-8459.41,27.7904,27.7904,2.4059,0.3245,1.0
550538.88,6800984.38,-8362.43,531.0996,531.0996,28.1197,0.5283,1.0
550989.88,6800987.5,-8262.21,372.5163,372.5163,20.9243,0.5038,1.0
551440.19,6800990.0,-8153.76,127.6541,127.6541,7.072,0.178,1.0
551881.67,6800987.38,-7911.73,69.5957,69.5957,4.2658,0.1633,0.0
552312.17,6800978.75,-7882.82,55.4927,55.4927,3.5322,0.1579,0.0
552740.2,6800969.25,-7855.64,0.4906,0.4906,0.0687,0.0438,1.0
553167.83,6800959.63,-7826.12,338.4233,338.4233,15.9367,0.2015,1.0
553595.22,6800949.88,-7802.7,206.3452,206.3452,10.5522,0.1895,1.0
554022.53,6800940.25,-7788.43,392.6866,392.6866,18.0393,0.2051,1.0
554449.89,6800930.88,-7784.23,441.4004,441.4004,19.8857,0.2079,1.0
554877.42,6800921.75,-7793.37,102.935,102.935,5.9109,0.1728,1.0
555305.23,6800913.25,-7814.21,172.561,172.561,9.0915,0.1852,1.0
555733.44,6800905.38,-7843.78,152.0181,152.0181,8.1801,0.1822,1.0
556162.19,6800898.0,-7877.82,169.8938,169.8938,8.9742,0.1849,1.0
556591.59,6800891.63,-7911.81,162.5581,162.5581,8.6501,0.1838,1.0
557021.73,6800886.25,-7951.7,662.1555,662.1555,27.8814,0.2177,1.0
557452.78,6800881.75,-7994.14,870.2673,870.2673,35.0127,0.2243,1.0
557884.97,6800878.25,-8037.11,101.378,101.378,5.8363,0.1724,1.0
558318.33,6800875.63,-8083.44,102.8681,102.8681,5.9077,0.1728,1.0
558752.36,6800873.25,-8131.39,155.6351,155.6351,8.342,0.1827,0.100118
559193.77,6800874.25,-8283.36,555.6647,555.6647,29.1994,0.5314,1.0
559642.67,6800878.38,-8341.3,741.4639,741.4639,37.134,0.5513,1.0
560092.05,6800882.25,-8390.36,647.244,647.244,33.1579,0.5419,1.0
550079.45,6801425.38,-8433.94,745.6705,745.6705,37.3095,0.5517,1.0
550532.14,6801429.88,-8327.66,196.1349,196.1349,12.2601,0.4595,1.0
550983.44,6801433.63,-8222.78,0.8099,0.8099,0.1264,0.0803,1.0
551433.77,6801436.63,-8108.39,202.7398,202.7398,10.3983,0.1891,1.0
551878.16,6801435.88,-7991.36,166.0545,166.0545,8.8049,0.1843,1.0
552312.14,6801429.0,-7849.76,49.2019,49.2019,3.1952,0.155,0.0
552740.88,6801419.5,-7819.25,0.5268,0.5268,0.0729,0.0455,1.0
553168.98,6801409.75,-7780.32,162.8498,162.8498,8.663,0.1838,1.0
553596.67,6801399.63,-7752.72,259.9885,259.9885,12.7931,0.1951,1.0
554024.06,6801389.38,-7740.59,250.9819,250.9819,12.4227,0.1943,1.0
554451.28,6801379.25,-7735.94,194.9345,194.9345,10.0636,0.1882,1.0
554878.53,6801369.38,-7744.14,154.7188,154.7188,8.3011,0.1826,1.0
555305.94,6801359.88,-7769.17,195.5603,195.5603,10.0906,0.1883,1.0
555733.59,6801350.75,-7801.82,226.8567,226.8567,11.4193,0.1918,1.0
556161.66,6801342.13,-7833.8,328.7746,328.7746,15.5571,0.2008,1.0
556590.27,6801334.38,-7867.65,479.8246,479.8246,21.3182,0.2099,1.0
557019.52,6801327.38,-7908.58,386.8226,386.8226,17.8145,0.2047,1.0
557449.55,6801321.0,-7953.35,599.6364,599.6364,25.6697,0.2153,1.0
557880.61,6801315.5,-7998.44,77.7256,77.7256,4.6772,0.166,1.0
558313.28,6801311.0,-8046.71,70.5714,70.5714,4.3156,0.1637,1.0
