X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,3.0474,3.0474,0.0796,0.1156,1.0
552720.14,6798277.25,-8191.53,40.8725,40.8725,0.6929,0.1783,1.0
553148.33,6798270.75,-8186.99,35.6226,35.6226,0.6179,0.175,1.0
553576.81,6798264.63,-8184.66,101.4892,101.4892,1.4785,0.2002,1.0
554005.8,6798259.13,-8182.89,201.3203,201.3203,2.6165,0.2168,1.0
554435.41,6798254.13,-8185.29,1.2442,1.2442,0.0377,0.094,1.0
554865.73,6798249.75,-8190.42,2.6337,2.6337,0.0705,0.1121,1.0
555296.92,6798246.38,-8195.59,1.9368,1.9368,0.0546,0.1047,1.0
555729.08,6798244.13,-8206.91,186.0457,186.0457,3.1897,0.3292,1.0
556162.25,6798242.75,-8223.83,516.4244,516.4244,7.4686,0.3752,1.0
556596.48,6798242.38,-8240.85,231.4937,231.4937,3.8269,0.3391,1.0
557031.84,6798243.13,-8257.6,0.5793,0.5793,0.026,0.0697,1.0
551017.77,6798754.75,-8199.52,2.0093,2.0093,0.0563,0.1056,0.0
551444.72,6798747.63,-8178.79,31.0307,31.0307,0.5508,0.1716,1.0
551872.02,6798740.38,-8158.26,125.9772,125.9772,1.7704,0.2054,1.0
552299.33,6798733.0,-8142.98,160.3282,160.3282,2.1643,0.2113,1.0
552726.53,6798725.63,-8130.86,25.6539,25.6539,0.47,0.167,1.0
553153.88,6798718.38,-8119.8,33.1879,33.1879,0.5825,0.1733,1.0
553581.64,6798711.5,-8114.71,275.4241,275.4241,3.3974,0.2243,1.0
554010.0,6798705.25,-8114.15,179.2615,179.2615,2.3753,0.214,1.0
554439.0,6798699.63,-8113.97,3.1601,3.1601,0.0821,0.1165,1.0
554868.67,6798694.63,-8120.9,35.6671,35.6671,0.6185,0.175,1.0
555299.14,6798690.5,-8135.23,36.9961,36.9961,0.6377,0.1759,1.0
555730.53,6798687.5,-8152.42,135.5957,135.5957,1.8823,0.2072,1.0
556162.89,6798685.38,-8169.34,202.3712,202.3712,2.6279,0.2169,1.0
556596.28,6798684.38,-8186.64,210.9471,210.9471,2.7204,0.2179,1.0
557030.78,6798684.63,-8206.69,451.4969,451.4969,6.6775,0.3691,1.0
557466.42,6798685.88,-8227.16,161.9612,161.9612,2.8417,0.323,1.0
557903.22,6798688.25,-8249.61,768.0303,768.0303,10.3964,0.393,1.0
558341.14,6798691.88,-8271.9,236.7553,236.7553,3.8993,0.3401,1.0
558780.0,6798696.5,-8291.84,843.4891,843.4891,11.2409,0.3972,1.0
559219.48,6798702.0,-8309.65,323.4796,323.4796,5.0575,0.3541,0.733077
550116.27,6799200.5,-8527.77,355.1225,355.1225,5.4666,0.3583,0.0
550574.11,6799205.38,-8494.37,4.8395,4.8395,0.1524,0.1651,1.0
551020.25,6799204.63,-8152.31,53.0799,53.0799,0.8615,0.1846,0.0
551451.75,6799197.88,-8130.46,2.0609,2.0609,0.0575,0.1062,0.0
551878.75,6799190.0,-8105.6,88.1277,88.1277,1.3145,0.1968,1.0
552305.13,6799181.88,-8083.85,102.8111,102.8111,1.4946,0.2005,1.0
552731.47,6799173.75,-8068.03,129.5087,129.5087,1.8116,0.2061,1.0
553158.23,6799165.88,-8053.24,209.3421,209.3421,2.7031,0.2177,1.0
553585.56,6799158.38,-8045.66,62.9513,62.9513,0.9931,0.1887,1.0
554013.5,6799151.38,-8045.38,164.9913,164.9913,2.2167,0.212,1.0
554442.03,6799145.0,-8042.9,47.8326,47.8326,0.7899,0.1821,1.0
554871.17,6799139.38,-8050.78,35.4386,35.4386,0.6152,0.1748,1.0
