X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,19.909,19.909,1.2258,0.1156,1.0
552720.14,6798277.25,-8191.53,267.0273,267.0273,10.6664,0.1783,1.0
553148.33,6798270.75,-8186.99,232.7291,232.7291,9.5118,0.175,1.0
553576.81,6798264.63,-8184.66,663.0474,663.0474,22.7602,0.2002,1.0
554005.8,6798259.13,-8182.89,1315.262,1315.262,40.2777,0.2168,1.0
554435.41,6798254.13,-8185.29,8.1286,8.1286,0.5811,0.094,1.0
554865.73,6798249.75,-8190.42,17.2062,17.2062,1.0855,0.1121,1.0
555296.92,6798246.38,-8195.59,12.6533,12.6533,0.8402,0.1047,1.0
555729.08,6798244.13,-8206.91,846.7059,846.7059,34.2042,0.5285,1.0
556162.25,6798242.75,-8223.83,2350.281,2350.281,80.0882,0.6022,1.0
556596.48,6798242.38,-8240.85,1053.543,1053.543,41.0373,0.5443,1.0
557031.84,6798243.13,-8257.6,2.6366,2.6366,0.2787,0.1119,1.0
551017.77,6798754.75,-8199.52,13.1273,13.1273,0.8664,0.1056,0.0
551444.72,6798747.63,-8178.79,202.7292,202.7292,8.4785,0.1716,1.0
551872.02,6798740.38,-8158.26,823.0317,823.0317,27.2522,0.2054,1.0
552299.33,6798733.0,-8142.98,1047.453,1047.453,33.3171,0.2113,1.0
552726.53,6798725.63,-8130.86,167.6015,167.6015,7.2352,0.167,1.0
553153.88,6798718.38,-8119.8,216.8224,216.8224,8.9669,0.1733,1.0
553581.64,6798711.5,-8114.71,1799.396,1799.396,52.2991,0.2243,1.0
554010.0,6798705.25,-8114.15,1171.148,1171.148,36.5649,0.214,1.0
554439.0,6798699.63,-8113.97,20.6452,20.6452,1.2635,0.1165,1.0
554868.67,6798694.63,-8120.9,233.0195,233.0195,9.5217,0.175,1.0
555299.14,6798690.5,-8135.23,241.7023,241.7023,9.8165,0.1759,1.0
555730.53,6798687.5,-8152.42,885.8716,885.8716,28.9755,0.2072,1.0
556162.89,6798685.38,-8169.34,1322.128,1322.128,40.4529,0.2169,1.0
556596.28,6798684.38,-8186.64,1378.156,1378.156,41.8765,0.2179,1.0
557030.78,6798684.63,-8206.69,2054.792,2054.792,71.6047,0.5925,1.0
