X,Y,Depth,PERMX,PERMY,PERMZ,PORO,Transmissibility
552292.0,6798283.88,-8197.92,4.8264000000000005,4.8264000000000005,0.21711999999999998,0.1156,1
552720.14,6798277.25,-8191.53,64.73364000000001,64.73364000000001,1.88924,0.1783,1
553148.33,6798270.75,-8186.99,56.418960000000006,56.418960000000006,1.6847200000000002,0.175,1
553576.81,6798264.63,-8184.66,160.73816,160.73816,4.031280000000001,0.2002,1
554005.8,6798259.13,-8182.89,318.85024,318.85024,7.134,0.2168,1
554435.41,6798254.13,-8185.29,1.97056,1.97056,0.10292,0.094,1
554865.73,6798249.75,-8190.42,4.1711599999999995,4.1711599999999995,0.19228,0.1121,1
555296.92,6798246.38,-8195.59,3.06744,3.06744,0.14880000000000002,0.1047,1
555729.08,6798244.13,-8206.91,60.5098,60.5098,1.7859200000000002,0.1767,1
556162.25,6798242.75,-8223.83,167.96272,167.96272,4.18172,0.2013,1
556596.48,6798242.38,-8240.85,75.2914,75.2914,2.14272,0.1819,1
557031.84,6798243.13,-8257.6,0.18844000000000002,0.18844000000000002,0.014560000000000002,0.0374,1
551017.77,6798754.75,-8199.52,3.18236,3.18236,0.15344000000000002,0.1056,0
551444.72,6798747.63,-8178.79,49.146280000000004,49.146280000000004,1.5017200000000002,0.1716,1
551872.02,6798740.38,-8158.26,199.52208000000002,199.52208000000002,4.82692,0.2054,1
552299.33,6798733.0,-8142.98,253.92704,253.92704,5.901120000000001,0.2113,1
552726.53,6798725.63,-8130.86,40.630520000000004,40.630520000000004,1.2815200000000002,0.167,1
553153.88,6798718.38,-8119.8,52.56280000000001,52.56280000000001,1.5882,0.1733,1
553581.64,6798711.5,-8114.71,436.2156,436.2156,9.263200000000001,0.2243,1
554010.0,6798705.25,-8114.15,283.91356,283.91356,6.47636,0.214,1
554439.0,6798699.63,-8113.97,5.00488,5.00488,0.2238,0.1165,1
554868.67,6798694.63,-8120.9,56.489360000000005,56.489360000000005,1.68648,0.175,1
555299.14,6798690.5,-8135.23,58.594280000000005,58.594280000000005,1.7386800000000002,0.1759,1
555730.53,6798687.5,-8152.42,214.75596000000002,214.75596000000002,5.1321200000000005,0.2072,1
556162.89,6798685.38,-8169.34,320.51464000000004,320.51464000000004,7.165000000000001,0.2169,1
556596.28,6798684.38,-8186.64,334.09720000000004,334.09720000000004,7.41716,0.2179,1
557030.78,6798684.63,-8206.69,146.8456,146.8456,3.73876,0.198,1
557466.42,6798685.88,-8227.16,52.67652000000001,52.67652000000001,1.59108,0.1733,1
557903.22,6798688.25,-8249.61,249.79544,249.79544,5.821000000000001,0.2109,1
558341.14,6798691.88,-8271.9,77.00268,77.00268,2.18324,0.1825,1
558780.0,6798696.5,-8291.84,274.3378,274.3378,6.29384,0.2131,1
559219.48,6798702.0,-8309.65,105.20904000000002,105.20904000000002,2.83176,0.19,1
550116.27,6799200.5,-8527.77,115.50064,115.50064,3.06076,0.1923,0
550574.11,6799205.38,-8494.37,1.57404,1.57404,0.08536,0.0886,1
551020.25,6799204.63,-8152.31,84.06768,84.06768,2.34892,0.1846,0
551451.75,6799197.88,-8130.46,3.26404,3.26404,0.15672,0.1062,0
551878.75,6799190.0,-8105.6,139.57632,139.57632,3.58388,0.1968,1
552305.13,6799181.88,-8083.85,162.83184000000003,162.83184000000003,4.075,0.2005,1
552731.47,6799173.75,-8068.03,205.11536,205.11536,4.9394,0.2061,1
